NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
3;1;11;2:33.532;0;;44.533;0;58.251;2;50.748;0;152.8;31:56.168;13:17:02.482;0:44.533;0:58.251;0:50.748;216.0;;Am;;Toyota Gazoo Racing;GF;44.533;58.251;50.748;18.506;18.506;26.027;44.533;28.554;1:13.087;29.697;1:42.784;26.937;2:09.721;23.811;2:33.532
3;1;12;2:33.946;0;;44.554;0;58.280;0;51.112;0;152.3;34:30.114;13:19:36.428;0:44.554;0:58.280;0:51.112;213.0;;Am;;Toyota Gazoo Racing;GF;44.554;58.28;51.112;18.621;18.621;25.933;44.554;28.609;1:13.163;29.671;1:42.834;26.998;2:09.832;24.114;2:33.946
3;1;13;2:33.797;0;;44.442;0;58.539;0;50.816;0;152.5;37:03.911;13:22:10.225;0:44.442;0:58.539;0:50.816;215.1;;Am;;Toyota Gazoo Racing;GF;44.442;58.539;50.816;18.624;18.624;25.818;44.442;28.658;1:13.100;29.881;1:42.981;27.076;2:10.057;23.74;2:33.797
3;1;14;2:32.938;2;;44.158;2;58.364;0;50.416;2;153.3;39:36.849;13:24:43.163;0:44.158;0:58.364;0:50.416;216.0;;Am;;Toyota Gazoo Racing;GF;44.158;58.364;50.416;18.437;18.437;25.721;44.158;28.709;1:12.867;29.655;1:42.522;26.916;2:09.438;23.5;2:32.938
3;1;15;2:34.822;0;;45.171;0;58.781;0;50.870;0;151.5;42:11.671;13:27:17.985;0:45.171;0:58.781;0:50.870;215.1;;Am;;Toyota Gazoo Racing;GF;45.171;58.781;50.87;18.823;18.823;26.348;45.171;28.96;1:14.131;29.821;1:43.952;27.02;2:10.972;23.85;2:34.822
3;1;16;2:33.530;0;;44.305;0;58.683;0;50.542;0;152.8;44:45.201;13:29:51.515;0:44.305;0:58.683;0:50.542;215.1;;Am;;Toyota Gazoo Racing;GF;44.305;58.683;50.542;18.532;18.532;25.773;44.305;28.666;1:12.971;30.017;1:42.988;26.875;2:09.863;23.667;2:33.530
3;1;17;2:34.552;0;;44.565;0;58.632;0;51.355;0;151.7;47:19.753;13:32:26.067;0:44.565;0:58.632;0:51.355;213.0;;Am;;Toyota Gazoo Racing;FF;44.565;58.632;51.355;18.516;18.516;26.049;44.565;28.535;1:13.100;30.097;1:43.197;27.412;2:10.609;23.943;2:34.552
11;1;1;2:44.182;0;;50.520;0;1:01.089;0;52.573;0;142.8;2:44.182;12:47:50.496;0:50.520;1:01.089;0:52.573;209.3;;Am;Legends;Toyota Gazoo Racing;GF;50.52;61.089;52.573;24.404;24.404;26.116;50.520;29.861;1:20.381;31.228;1:51.609;28.254;2:19.863;24.319;2:44.182
11;1;2;2:35.962;0;;45.438;0;58.927;0;51.597;0;150.4;5:20.144;12:50:26.458;0:45.438;0:58.927;0:51.597;209.3;;Am;Legends;Toyota Gazoo Racing;GF;45.438;58.927;51.597;19.199;19.199;26.239;45.438;29.031;1:14.469;29.896;1:44.365;27.852;2:12.217;23.745;2:35.962
11;1;3;2:35.796;0;;44.878;0;59.468;0;51.450;0;150.5;7:55.940;12:53:02.254;0:44.878;0:59.468;0:51.450;207.3;;Am;Legends;Toyota Gazoo Racing;GF;44.878;59.468;51.45;18.723;18.723;26.155;44.878;29.495;1:14.373;29.973;1:44.346;27.732;2:12.078;23.718;2:35.796
11;1;4;2:38.659;0;;44.698;0;59.313;0;54.648;0;147.8;10:34.599;12:55:40.913;0:44.698;0:59.313;0:54.648;210.1;;Am;Legends;Toyota Gazoo Racing;FCY;44.698;59.313;54.648;18.861;18.861;25.837;44.698;29.188;1:13.886;30.125;1:44.011;28.728;2:12.739;25.92;2:38.659
11;1;5;4:29.952;0;;1:17.590;0;1:33.575;0;1:38.787;0;86.9;15:04.551;13:00:10.865;1:17.590;1:33.575;1:38.787;153.2;;Am;Legends;Toyota Gazoo Racing;FCY;77.59;93.575;98.787;28.286;28.286;49.304;1:17.590;44.459;2:02.049;49.116;2:51.165;57.466;3:48.631;41.321;4:29.952
11;1;6;4:02.638;0;;1:15.627;0;1:33.430;0;1:13.581;0;96.7;19:07.189;13:04:13.503;1:15.627;1:33.430;1:13.581;132.0;;Am;Legends;Toyota Gazoo Racing;GF;75.627;93.43;73.581;29.839;29.839;45.788;1:15.627;45.32;2:00.947;48.11;2:49.057;44.974;3:34.031;28.607;4:02.638
11;1;7;2:34.521;2;;44.658;0;58.896;0;50.967;2;151.8;21:41.710;13:06:48.024;0:44.658;0:58.896;0:50.967;212.2;;Am;Legends;Toyota Gazoo Racing;GF;44.658;58.896;50.967;18.634;18.634;26.024;44.658;28.846;1:13.504;30.05;1:43.554;27.349;2:10.903;23.618;2:34.521
11;1;8;2:35.340;0;;44.581;0;58.774;0;51.985;0;151.0;24:17.050;13:09:23.364;0:44.581;0:58.774;0:51.985;213.0;;Am;Legends;Toyota Gazoo Racing;GF;44.581;58.774;51.985;18.564;18.564;26.017;44.581;28.862;1:13.443;29.912;1:43.355;28.04;2:11.395;23.945;2:35.340
11;1;9;2:35.352;0;;45.159;0;59.074;0;51.119;0;151.0;26:52.402;13:11:58.716;0:45.159;0:59.074;0:51.119;212.2;;Am;Legends;Toyota Gazoo Racing;GF;45.159;59.074;51.119;18.94;18.94;26.219;45.159;29.026;1:14.185;30.048;1:44.233;27.242;2:11.475;23.877;2:35.352
11;1;10;2:35.398;0;;44.469;2;58.971;0;51.958;0;150.9;29:27.800;13:14:34.114;0:44.469;0:58.971;0:51.958;211.4;;Am;Legends;Toyota Gazoo Racing;GF;44.469;58.971;51.958;18.475;18.475;25.994;44.469;28.79;1:13.259;30.181;1:43.440;28.22;2:11.660;23.738;2:35.398
11;1;11;2:35.088;0;;44.649;0;58.990;0;51.449;0;151.2;32:02.888;13:17:09.202;0:44.649;0:58.990;0:51.449;209.3;;Am;Legends;Toyota Gazoo Racing;GF;44.649;58.99;51.449;18.751;18.751;25.898;44.649;29.069;1:13.718;29.921;1:43.639;27.848;2:11.487;23.601;2:35.088
11;1;12;2:34.856;0;;;0;;0;51.294;0;151.4;34:37.744;13:19:44.058;;;0:51.294;211.4;;Am;Legends;Toyota Gazoo Racing;GF;;;51.294;18.645;18.645;;;;1:13.256;30.306;1:43.562;27.625;2:11.187;23.669;2:34.856
11;1;13;2:34.726;0;;44.668;0;58.606;2;51.452;0;151.6;37:12.470;13:22:18.784;0:44.668;0:58.606;0:51.452;209.3;;Am;Legends;Toyota Gazoo Racing;GF;44.668;58.606;51.452;18.617;18.617;26.051;44.668;28.711;1:13.379;29.895;1:43.274;27.639;2:10.913;23.813;2:34.726
11;1;14;2:35.821;0;;44.862;0;59.165;0;51.794;0;150.5;39:48.291;13:24:54.605;0:44.862;0:59.165;0:51.794;207.3;;Am;Legends;Toyota Gazoo Racing;GF;44.862;59.165;51.794;18.656;18.656;26.206;44.862;29.025;1:13.887;30.14;1:44.027;27.918;2:11.945;23.876;2:35.821
11;1;15;2:36.003;0;;45.072;0;59.365;0;51.566;0;150.3;42:24.294;13:27:30.608;0:45.072;0:59.365;0:51.566;206.1;;Am;Legends;Toyota Gazoo Racing;GF;45.072;59.365;51.566;18.957;18.957;26.115;45.072;29.12;1:14.192;30.245;1:44.437;27.744;2:12.181;23.822;2:36.003
11;1;16;2:36.552;0;;45.073;0;59.655;0;51.824;0;149.8;45:00.846;13:30:07.160;0:45.073;0:59.655;0:51.824;205.3;;Am;Legends;Toyota Gazoo Racing;GF;45.073;59.655;51.824;18.949;18.949;26.124;45.073;29.349;1:14.422;30.306;1:44.728;28.028;2:12.756;23.796;2:36.552
11;1;17;2:36.777;0;;45.099;0;59.671;0;52.007;0;149.6;47:37.623;13:32:43.937;0:45.099;0:59.671;0:52.007;206.1;;Am;Legends;Toyota Gazoo Racing;FF;45.099;59.671;52.007;18.886;18.886;26.213;45.099;29.284;1:14.383;30.387;1:44.770;27.809;2:12.579;24.198;2:36.777
113;1;1;2:39.316;0;;48.729;0;59.938;0;50.649;0;147.2;2:39.316;12:47:45.630;0:48.729;0:59.938;0:50.649;214.3;;Am;;Toyota Gazoo Racing;GF;48.729;59.938;50.649;22.256;22.256;26.473;48.729;29.261;1:17.990;30.677;1:48.667;27.134;2:15.801;23.515;2:39.316
113;1;2;2:33.003;0;;44.029;0;57.852;2;51.122;0;153.3;5:12.319;12:50:18.633;0:44.029;0:57.852;0:51.122;216.0;;Am;;Toyota Gazoo Racing;GF;44.029;57.852;51.122;18.388;18.388;25.641;44.029;28.294;1:12.323;29.558;1:41.881;27.1;2:08.981;24.022;2:33.003
113;1;3;2:32.601;0;;44.018;0;57.899;0;50.684;0;153.7;7:44.920;12:52:51.234;0:44.018;0:57.899;0:50.684;216.0;;Am;;Toyota Gazoo Racing;GF;44.018;57.899;50.684;18.354;18.354;25.664;44.018;28.318;1:12.336;29.581;1:41.917;27.054;2:08.971;23.63;2:32.601
113;1;4;2:40.545;0;;44.511;0;59.042;0;56.992;0;146.1;10:25.465;12:55:31.779;0:44.511;0:59.042;0:56.992;218.2;;Am;;Toyota Gazoo Racing;FCY;44.511;59.042;56.992;18.591;18.591;25.92;44.511;29.014;1:13.525;30.028;1:43.553;27.383;2:10.936;29.609;2:40.545
113;1;5;4:30.278;0;;1:21.820;0;1:33.411;0;1:35.047;0;86.8;14:55.743;13:00:02.057;1:21.820;1:33.411;1:35.047;149.2;;Am;;Toyota Gazoo Racing;FCY;81.82;93.411;95.047;32.332;32.332;49.488;1:21.820;43.975;2:05.795;49.436;2:55.231;55.1;3:50.331;39.947;4:30.278
113;1;6;4:08.375;0;;1:19.074;0;1:33.482;0;1:15.819;0;94.4;19:04.118;13:04:10.432;1:19.074;1:33.482;1:15.819;120.0;;Am;;Toyota Gazoo Racing;GF;79.074;93.482;75.819;32.944;32.944;46.13;1:19.074;44.297;2:03.371;49.185;2:52.556;47.205;3:39.761;28.614;4:08.375
113;1;7;2:33.970;0;;44.411;0;59.181;0;50.378;0;152.3;21:38.088;13:06:44.402;0:44.411;0:59.181;0:50.378;217.3;;Am;;Toyota Gazoo Racing;GF;44.411;59.181;50.378;18.498;18.498;25.913;44.411;28.919;1:13.330;30.262;1:43.592;26.869;2:10.461;23.509;2:33.970
113;1;8;2:33.558;0;;44.153;0;58.320;0;51.085;0;152.7;24:11.646;13:09:17.960;0:44.153;0:58.320;0:51.085;216.0;;Am;;Toyota Gazoo Racing;GF;44.153;58.32;51.085;18.414;18.414;25.739;44.153;28.7;1:12.853;29.62;1:42.473;27.13;2:09.603;23.955;2:33.558
113;1;9;2:32.401;0;;43.997;0;57.960;0;50.444;0;153.9;26:44.047;13:11:50.361;0:43.997;0:57.960;0:50.444;215.1;;Am;;Toyota Gazoo Racing;GF;43.997;57.96;50.444;18.365;18.365;25.632;43.997;28.415;1:12.412;29.545;1:41.957;26.95;2:08.907;23.494;2:32.401
113;1;10;2:32.292;2;;43.936;2;58.045;0;50.311;2;154.0;29:16.339;13:14:22.653;0:43.936;0:58.045;0:50.311;217.3;;Am;;Toyota Gazoo Racing;GF;43.936;58.045;50.311;18.316;18.316;25.62;43.936;28.466;1:12.402;29.579;1:41.981;26.725;2:08.706;23.586;2:32.292
113;1;11;2:32.563;0;;44.175;0;57.966;0;50.422;0;153.7;31:48.902;13:16:55.216;0:44.175;0:57.966;0:50.422;216.0;;Am;;Toyota Gazoo Racing;GF;44.175;57.966;50.422;18.437;18.437;25.738;44.175;28.356;1:12.531;29.61;1:42.141;26.744;2:08.885;23.678;2:32.563
113;1;12;2:33.215;0;;;0;;0;50.660;0;153.1;34:22.117;13:19:28.431;;;0:50.660;214.3;;Am;;Toyota Gazoo Racing;GF;;;50.66;18.405;18.405;;;;1:12.930;29.625;1:42.555;26.98;2:09.535;23.68;2:33.215
113;1;13;2:33.178;0;;44.293;0;58.327;0;50.558;0;153.1;36:55.295;13:22:01.609;0:44.293;0:58.327;0:50.558;214.3;;Am;;Toyota Gazoo Racing;GF;44.293;58.327;50.558;18.498;18.498;25.795;44.293;28.62;1:12.913;29.707;1:42.620;26.847;2:09.467;23.711;2:33.178
113;1;14;2:33.576;0;;44.462;0;58.517;0;50.597;0;152.7;39:28.871;13:24:35.185;0:44.462;0:58.517;0:50.597;213.0;;Am;;Toyota Gazoo Racing;GF;44.462;58.517;50.597;18.573;18.573;25.889;44.462;28.664;1:13.126;29.853;1:42.979;26.918;2:09.897;23.679;2:33.576
113;1;15;2:33.569;0;;44.518;0;58.289;0;50.762;0;152.7;42:02.440;13:27:08.754;0:44.518;0:58.289;0:50.762;212.2;;Am;;Toyota Gazoo Racing;GF;44.518;58.289;50.762;18.569;18.569;25.949;44.518;28.428;1:12.946;29.861;1:42.807;27.021;2:09.828;23.741;2:33.569
113;1;16;2:33.285;0;;44.458;0;58.214;0;50.613;0;153.0;44:35.725;13:29:42.039;0:44.458;0:58.214;0:50.613;212.2;;Am;;Toyota Gazoo Racing;GF;44.458;58.214;50.613;18.511;18.511;25.947;44.458;28.437;1:12.895;29.777;1:42.672;26.932;2:09.604;23.681;2:33.285
113;1;17;2:34.351;0;;44.563;0;58.607;0;51.181;0;151.9;47:10.076;13:32:16.390;0:44.563;0:58.607;0:51.181;212.2;;Am;;Toyota Gazoo Racing;FF;44.563;58.607;51.181;18.602;18.602;25.961;44.563;28.566;1:13.129;30.041;1:43.170;27.367;2:10.537;23.814;2:34.351
12;1;1;3:14.686;0;;1:17.896;0;1:02.593;0;54.197;0;120.5;3:14.686;12:48:21.000;1:17.896;1:02.593;0:54.197;194.2;0:00:30.778;Am;Legends;Toyota Gazoo Racing;GF;77.896;62.593;54.197;49.056;49.056;28.84;1:17.896;31.485;1:49.381;31.108;2:20.489;29.446;2:49.935;24.751;3:14.686
12;1;2;2:41.383;0;;47.928;0;1:00.498;0;52.957;0;145.3;5:56.069;12:51:02.383;0:47.928;1:00.498;0:52.957;201.1;;Am;Legends;Toyota Gazoo Racing;GF;47.928;60.498;52.957;20.115;20.115;27.813;47.928;29.907;1:17.835;30.591;1:48.426;28.402;2:16.828;24.555;2:41.383
12;1;3;2:39.196;0;;47.153;0;59.669;0;52.374;0;147.3;8:35.265;12:53:41.579;0:47.153;0:59.669;0:52.374;208.1;;Am;Legends;Toyota Gazoo Racing;GF;47.153;59.669;52.374;20.169;20.169;26.984;47.153;29.519;1:16.672;30.15;1:46.822;27.854;2:14.676;24.52;2:39.196
12;1;4;2:40.548;0;;45.686;0;1:00.108;0;54.754;0;146.1;11:15.813;12:56:22.127;0:45.686;1:00.108;0:54.754;204.2;;Am;Legends;Toyota Gazoo Racing;FCY;45.686;60.108;54.754;19.135;19.135;26.551;45.686;29.251;1:14.937;30.857;1:45.794;29.776;2:15.570;24.978;2:40.548
12;1;5;3:58.470;0;;46.840;0;1:28.701;0;1:42.929;0;98.3;15:14.283;13:00:20.597;0:46.840;1:28.701;1:42.929;204.2;;Am;Legends;Toyota Gazoo Racing;FCY;46.84;88.701;102.929;19.342;19.342;27.498;46.840;38.659;1:25.499;50.042;2:15.541;57.663;3:13.204;45.266;3:58.470
12;1;6;3:56.453;0;;1:11.933;0;1:32.042;0;1:12.478;0;99.2;19:10.736;13:04:17.050;1:11.933;1:32.042;1:12.478;139.2;;Am;Legends;Toyota Gazoo Racing;GF;71.933;92.042;72.478;27.064;27.064;44.869;1:11.933;43.72;1:55.653;48.322;2:43.975;44.913;3:28.888;27.565;3:56.453
12;1;7;2:39.448;0;;46.153;0;59.475;0;53.820;0;147.1;21:50.184;13:06:56.498;0:46.153;0:59.475;0:53.820;208.1;;Am;Legends;Toyota Gazoo Racing;GF;46.153;59.475;53.82;19.356;19.356;26.797;46.153;29.043;1:15.196;30.432;1:45.628;28.976;2:14.604;24.844;2:39.448
12;1;8;2:37.906;0;;45.563;0;1:00.112;0;52.231;0;148.5;24:28.090;13:09:34.404;0:45.563;1:00.112;0:52.231;209.3;;Am;Legends;Toyota Gazoo Racing;GF;45.563;60.112;52.231;18.983;18.983;26.58;45.563;29.714;1:15.277;30.398;1:45.675;28.091;2:13.766;24.14;2:37.906
12;1;9;2:36.008;2;;44.955;0;59.019;2;52.034;0;150.3;27:04.098;13:12:10.412;0:44.955;0:59.019;0:52.034;210.1;;Am;Legends;Toyota Gazoo Racing;GF;44.955;59.019;52.034;18.717;18.717;26.238;44.955;28.98;1:13.935;30.039;1:43.974;27.54;2:11.514;24.494;2:36.008
12;1;10;2:36.728;0;;44.815;2;59.740;0;52.173;0;149.6;29:40.826;13:14:47.140;0:44.815;0:59.740;0:52.173;207.3;;Am;Legends;Toyota Gazoo Racing;GF;44.815;59.74;52.173;18.712;18.712;26.103;44.815;29.664;1:14.479;30.076;1:44.555;27.8;2:12.355;24.373;2:36.728
12;1;11;2:36.375;0;;45.001;0;59.235;0;52.139;0;150.0;32:17.201;13:17:23.515;0:45.001;0:59.235;0:52.139;209.3;;Am;Legends;Toyota Gazoo Racing;GF;45.001;59.235;52.139;18.702;18.702;26.299;45.001;29.183;1:14.184;30.052;1:44.236;27.681;2:11.917;24.458;2:36.375
12;1;12;2:36.294;0;;44.897;0;59.305;0;52.092;0;150.1;34:53.495;13:19:59.809;0:44.897;0:59.305;0:52.092;211.4;;Am;Legends;Toyota Gazoo Racing;GF;44.897;59.305;52.092;18.706;18.706;26.191;44.897;29.343;1:14.240;29.962;1:44.202;27.649;2:11.851;24.443;2:36.294
12;1;13;2:36.815;0;;45.304;0;59.128;0;52.383;0;149.6;37:30.310;13:22:36.624;0:45.304;0:59.128;0:52.383;210.1;;Am;Legends;Toyota Gazoo Racing;GF;45.304;59.128;52.383;18.845;18.845;26.459;45.304;29.079;1:14.383;30.049;1:44.432;27.687;2:12.119;24.696;2:36.815
12;1;14;2:36.358;0;;45.204;0;59.222;0;51.932;0;150.0;40:06.668;13:25:12.982;0:45.204;0:59.222;0:51.932;209.3;;Am;Legends;Toyota Gazoo Racing;GF;45.204;59.222;51.932;18.775;18.775;26.429;45.204;29.284;1:14.488;29.938;1:44.426;27.459;2:11.885;24.473;2:36.358
12;1;15;2:38.074;0;;46.361;0;59.626;0;52.087;0;148.4;42:44.742;13:27:51.056;0:46.361;0:59.626;0:52.087;208.1;;Am;Legends;Toyota Gazoo Racing;GF;46.361;59.626;52.087;19.328;19.328;27.033;46.361;29.34;1:15.701;30.286;1:45.987;27.662;2:13.649;24.425;2:38.074
12;1;16;2:36.384;0;;45.329;0;59.228;0;51.827;2;150.0;45:21.126;13:30:27.440;0:45.329;0:59.228;0:51.827;209.3;;Am;Legends;Toyota Gazoo Racing;GF;45.329;59.228;51.827;18.928;18.928;26.401;45.329;29.227;1:14.556;30.001;1:44.557;27.631;2:12.188;24.196;2:36.384
12;1;17;2:59.778;0;;45.171;0;59.357;0;1:15.250;0;130.5;48:20.904;13:33:27.218;0:45.171;0:59.357;1:15.250;211.4;;Am;Legends;Toyota Gazoo Racing;FF;45.171;59.357;75.25;18.743;18.743;26.428;45.171;29.051;1:14.222;30.306;1:44.528;27.676;2:12.204;47.574;2:59.778
13;1;1;2:37.090;0;;47.730;0;58.967;0;50.393;0;149.3;2:37.090;12:47:43.404;0:47.730;0:58.967;0:50.393;214.3;;Am;;Toyota Gazoo Racing;GF;47.73;58.967;50.393;21.598;21.598;26.132;47.730;29.055;1:16.785;29.912;1:46.697;27.035;2:13.732;23.358;2:37.090
13;1;2;2:31.991;0;;43.820;0;57.917;0;50.254;0;154.3;5:09.081;12:50:15.395;0:43.820;0:57.917;0:50.254;214.3;;Am;;Toyota Gazoo Racing;GF;43.82;57.917;50.254;18.296;18.296;25.524;43.820;28.505;1:12.325;29.412;1:41.737;26.96;2:08.697;23.294;2:31.991
13;1;3;2:33.094;0;;44.256;0;58.306;0;50.532;0;153.2;7:42.175;12:52:48.489;0:44.256;0:58.306;0:50.532;213.0;;Am;;Toyota Gazoo Racing;GF;44.256;58.306;50.532;18.484;18.484;25.772;44.256;28.597;1:12.853;29.709;1:42.562;27.13;2:09.692;23.402;2:33.094
13;1;4;2:39.230;0;;43.846;0;58.195;0;57.189;0;147.3;10:21.405;12:55:27.719;0:43.846;0:58.195;0:57.189;211.4;;Am;;Toyota Gazoo Racing;FCY;43.846;58.195;57.189;18.375;18.375;25.471;43.846;28.625;1:12.471;29.57;1:42.041;26.985;2:09.026;30.204;2:39.230
13;1;5;4:26.649;0;;1:19.564;0;1:34.562;0;1:32.523;0;88.0;14:48.054;12:59:54.368;1:19.564;1:34.562;1:32.523;159.1;;Am;;Toyota Gazoo Racing;FCY;79.564;94.562;92.523;32.255;32.255;47.309;1:19.564;45.059;2:04.623;49.503;2:54.126;52.001;3:46.127;40.522;4:26.649
13;1;6;4:14.201;0;;1:21.035;0;1:35.791;0;1:17.375;0;92.3;19:02.255;13:04:08.569;1:21.035;1:35.791;1:17.375;103.1;;Am;;Toyota Gazoo Racing;GF;81.035;95.791;77.375;35.315;35.315;45.72;1:21.035;45.103;2:06.138;50.688;2:56.826;48.368;3:45.194;29.007;4:14.201
13;1;7;2:33.024;0;;44.486;0;58.069;0;50.469;0;153.3;21:35.279;13:06:41.593;0:44.486;0:58.069;0:50.469;210.1;;Am;;Toyota Gazoo Racing;GF;44.486;58.069;50.469;18.595;18.595;25.891;44.486;28.6;1:13.086;29.469;1:42.555;27.019;2:09.574;23.45;2:33.024
13;1;8;2:32.917;0;;44.259;0;58.225;0;50.433;0;153.4;24:08.196;13:09:14.510;0:44.259;0:58.225;0:50.433;212.2;;Am;;Toyota Gazoo Racing;GF;44.259;58.225;50.433;18.565;18.565;25.694;44.259;28.714;1:12.973;29.511;1:42.484;27.067;2:09.551;23.366;2:32.917
13;1;9;2:31.884;2;;43.904;0;57.786;2;50.194;0;154.4;26:40.080;13:11:46.394;0:43.904;0:57.786;0:50.194;213.0;;Am;;Toyota Gazoo Racing;GF;43.904;57.786;50.194;18.395;18.395;25.509;43.904;28.341;1:12.245;29.445;1:41.690;26.904;2:08.594;23.29;2:31.884
13;1;10;2:31.893;0;;43.736;2;57.979;0;50.178;0;154.4;29:11.973;13:14:18.287;0:43.736;0:57.979;0:50.178;209.3;;Am;;Toyota Gazoo Racing;GF;43.736;57.979;50.178;18.301;18.301;25.435;43.736;28.413;1:12.149;29.566;1:41.715;26.836;2:08.551;23.342;2:31.893
13;1;11;2:32.188;0;;43.857;0;58.212;0;50.119;0;154.1;31:44.161;13:16:50.475;0:43.857;0:58.212;0:50.119;208.1;;Am;;Toyota Gazoo Racing;GF;43.857;58.212;50.119;18.388;18.388;25.469;43.857;28.593;1:12.450;29.619;1:42.069;26.685;2:08.754;23.434;2:32.188
13;1;12;2:32.163;0;;;0;;0;50.260;0;154.1;34:16.324;13:19:22.638;;;0:50.260;208.1;;Am;;Toyota Gazoo Racing;GF;;;50.26;18.388;18.388;;;;1:12.380;29.523;1:41.903;26.95;2:08.853;23.31;2:32.163
13;1;13;2:32.638;0;;44.036;0;58.342;0;50.260;0;153.6;36:48.962;13:21:55.276;0:44.036;0:58.342;0:50.260;208.1;;Am;;Toyota Gazoo Racing;GF;44.036;58.342;50.26;18.418;18.418;25.618;44.036;28.626;1:12.662;29.716;1:42.378;26.779;2:09.157;23.481;2:32.638
