expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:46:09.250Z,GR86-025-47,0,2025-10-18T13:46:08.671Z,GR86-025-47,47
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:21.643Z,GR86-025-47,0,2025-10-18T12:44:19.215Z,GR86-025-47,47
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:21.642Z,GR86-025-47,0,2025-10-18T12:44:19.175Z,GR86-025-47,47
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:21.701Z,GR86-033-46,0,2025-10-18T12:44:19.520Z,GR86-033-46,46
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:46:56.755Z,GR86-033-46,0,2025-10-18T12:46:56.294Z,GR86-033-46,46
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.542Z,GR86-033-46,0,2025-10-18T12:49:22.873Z,GR86-033-46,46
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:07.912Z,GR86-033-46,0,2025-10-18T12:51:07.678Z,GR86-033-46,46
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.675Z,GR86-033-46,0,2025-10-18T12:52:48.560Z,GR86-033-46,46
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.858Z,GR86-033-46,0,2025-10-18T12:54:28.808Z,GR86-033-46,46
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.522Z,GR86-033-46,0,2025-10-18T12:56:09.102Z,GR86-033-46,46
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.359Z,GR86-033-46,0,2025-10-18T12:57:50.956Z,GR86-033-46,46
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.741Z,GR86-033-46,0,2025-10-18T12:59:32.163Z,GR86-033-46,46
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:13.203Z,GR86-033-46,0,2025-10-18T13:01:12.886Z,GR86-033-46,46
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:54.926Z,GR86-033-46,0,2025-10-18T13:02:54.503Z,GR86-033-46,46
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:35.028Z,GR86-033-46,0,2025-10-18T13:04:34.785Z,GR86-033-46,46
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:16.627Z,GR86-033-46,0,2025-10-18T13:06:15.193Z,GR86-033-46,46
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:56.357Z,GR86-033-46,0,2025-10-18T13:07:55.937Z,GR86-033-46,46
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:17.427Z,GR86-033-46,0,2025-10-18T13:10:16.575Z,GR86-033-46,46
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.631Z,GR86-033-46,0,2025-10-18T13:12:51.203Z,GR86-033-46,46
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.083Z,GR86-033-46,0,2025-10-18T13:15:17.193Z,GR86-033-46,46
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.518Z,GR86-033-46,0,2025-10-18T13:17:30.916Z,GR86-033-46,46
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.519Z,GR86-033-46,0,2025-10-18T13:17:30.920Z,GR86-033-46,46
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:14.390Z,GR86-033-46,0,2025-10-18T13:19:13.488Z,GR86-033-46,46
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.518Z,GR86-033-46,0,2025-10-18T13:17:30.917Z,GR86-033-46,46
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:20:59.964Z,GR86-033-46,0,2025-10-18T13:20:55.369Z,GR86-033-46,46
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:37.129Z,GR86-033-46,0,2025-10-18T13:22:36.806Z,GR86-033-46,46
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.260Z,GR86-033-46,0,2025-10-18T13:24:18.808Z,GR86-033-46,46
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.263Z,GR86-033-46,0,2025-10-18T13:24:18.812Z,GR86-033-46,46
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:00.316Z,GR86-033-46,0,2025-10-18T13:25:59.708Z,GR86-033-46,46
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.260Z,GR86-033-46,0,2025-10-18T13:24:18.810Z,GR86-033-46,46
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:40.302Z,GR86-033-46,0,2025-10-18T13:27:40.096Z,GR86-033-46,46
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:21.034Z,GR86-033-46,0,2025-10-18T13:29:20.865Z,GR86-033-46,46
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:05.160Z,GR86-033-46,0,2025-10-18T13:31:01.603Z,GR86-033-46,46
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:32:42.949Z,GR86-033-46,0,2025-10-18T13:32:42.463Z,GR86-033-46,46
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:24.358Z,GR86-033-46,0,2025-10-18T13:34:23.852Z,GR86-033-46,46
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.105Z,GR86-033-46,0,2025-10-18T13:36:04.963Z,GR86-033-46,46
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:21.700Z,GR86-033-46,0,2025-10-18T12:44:19.518Z,GR86-033-46,46
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:21.701Z,GR86-033-46,0,2025-10-18T12:44:19.521Z,GR86-033-46,46
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:46:54.905Z,GR86-010-16,0,2025-10-18T12:46:52.769Z,GR86-010-16,16
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.439Z,GR86-010-16,0,2025-10-18T12:49:22.532Z,GR86-010-16,16
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:06.065Z,GR86-010-16,0,2025-10-18T12:51:05.923Z,GR86-010-16,16
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.589Z,GR86-010-16,0,2025-10-18T12:52:46.324Z,GR86-010-16,16
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.579Z,GR86-010-16,0,2025-10-18T12:54:27.253Z,GR86-010-16,16
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.300Z,GR86-010-16,0,2025-10-18T12:56:07.653Z,GR86-010-16,16
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.158Z,GR86-010-16,0,2025-10-18T12:57:48.682Z,GR86-010-16,16
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:40.368Z,GR86-010-16,0,2025-10-18T12:59:28.879Z,GR86-010-16,16
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.355Z,GR86-010-16,0,2025-10-18T13:01:09.519Z,GR86-010-16,16
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.866Z,GR86-010-16,0,2025-10-18T13:02:49.630Z,GR86-010-16,16
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:30.254Z,GR86-010-16,0,2025-10-18T13:04:30.060Z,GR86-010-16,16
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:11.839Z,GR86-010-16,0,2025-10-18T13:06:11.457Z,GR86-010-16,16
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:52.513Z,GR86-010-16,0,2025-10-18T13:07:52.270Z,GR86-010-16,16
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:13.691Z,GR86-010-16,0,2025-10-18T13:10:13.472Z,GR86-010-16,16
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:48.988Z,GR86-010-16,0,2025-10-18T13:12:47.724Z,GR86-010-16,16
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.331Z,GR86-010-16,0,2025-10-18T13:15:14.036Z,GR86-010-16,16
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.421Z,GR86-010-16,0,2025-10-18T13:17:29.254Z,GR86-010-16,16
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:12.976Z,GR86-010-16,0,2025-10-18T13:19:12.713Z,GR86-010-16,16
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:20:59.897Z,GR86-010-16,0,2025-10-18T13:20:53.856Z,GR86-010-16,16
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:35.912Z,GR86-010-16,0,2025-10-18T13:22:34.524Z,GR86-010-16,16
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:35.912Z,GR86-010-16,0,2025-10-18T13:22:34.491Z,GR86-010-16,16
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:35.912Z,GR86-010-16,0,2025-10-18T13:22:34.493Z,GR86-010-16,16
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:15.981Z,GR86-010-16,0,2025-10-18T13:24:15.055Z,GR86-010-16,16
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:25:58.298Z,GR86-010-16,0,2025-10-18T13:25:55.743Z,GR86-010-16,16
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:36.850Z,GR86-010-16,0,2025-10-18T13:27:36.245Z,GR86-010-16,16
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:20.078Z,GR86-010-16,0,2025-10-18T13:29:17.403Z,GR86-010-16,16
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:05.047Z,GR86-010-16,0,2025-10-18T13:30:59.343Z,GR86-010-16,16
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:32:41.935Z,GR86-010-16,0,2025-10-18T13:32:41.522Z,GR86-010-16,16
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:23.286Z,GR86-010-16,0,2025-10-18T13:34:22.469Z,GR86-010-16,16
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.040Z,GR86-010-16,0,2025-10-18T13:36:03.715Z,GR86-010-16,16
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:39:14.390Z,GR86-010-16,0,2025-10-18T13:39:12.695Z,GR86-010-16,16
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:13.438Z,GR86-010-16,0,2025-10-18T12:44:13.250Z,GR86-010-16,16
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:36:53.946Z,GR86-010-16,0,2025-10-18T12:36:53.121Z,GR86-010-16,16
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:16.409Z,GR86-012-8,0,2025-10-18T12:47:11.056Z,GR86-012-8,8
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:26.256Z,GR86-012-8,0,2025-10-18T12:49:26.089Z,GR86-012-8,8
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:16.621Z,GR86-012-8,0,2025-10-18T12:51:15.862Z,GR86-012-8,8
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:53:27.920Z,GR86-012-8,0,2025-10-18T12:53:27.449Z,GR86-012-8,8
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:55:14.813Z,GR86-012-8,0,2025-10-18T12:55:14.093Z,GR86-012-8,8
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:01.025Z,GR86-012-8,0,2025-10-18T12:56:59.775Z,GR86-012-8,8
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:44.285Z,GR86-012-8,0,2025-10-18T12:58:44.095Z,GR86-012-8,8
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:00:39.790Z,GR86-012-8,0,2025-10-18T13:00:29.168Z,GR86-012-8,8
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:48.288Z,GR86-012-8,0,2025-10-18T13:02:13.555Z,GR86-012-8,8
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:58.957Z,GR86-012-8,0,2025-10-18T13:03:58.496Z,GR86-012-8,8
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:05:42.784Z,GR86-012-8,0,2025-10-18T13:05:42.673Z,GR86-012-8,8
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:28.851Z,GR86-012-8,0,2025-10-18T13:07:27.251Z,GR86-012-8,8
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.301Z,GR86-012-8,0,2025-10-18T13:09:11.724Z,GR86-012-8,8
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.302Z,GR86-012-8,0,2025-10-18T13:09:11.788Z,GR86-012-8,8
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:11:23.933Z,GR86-012-8,0,2025-10-18T13:10:57.964Z,GR86-012-8,8
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:09:12.302Z,GR86-012-8,0,2025-10-18T13:09:11.726Z,GR86-012-8,8
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:03.837Z,GR86-012-8,0,2025-10-18T13:13:03.447Z,GR86-012-8,8
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.449Z,GR86-012-8,0,2025-10-18T13:15:28.063Z,GR86-012-8,8
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:37.160Z,GR86-012-8,0,2025-10-18T13:17:36.957Z,GR86-012-8,8
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:20.959Z,GR86-012-8,0,2025-10-18T13:19:20.839Z,GR86-012-8,8
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:04.983Z,GR86-012-8,0,2025-10-18T13:21:04.486Z,GR86-012-8,8
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:50.429Z,GR86-012-8,0,2025-10-18T13:22:49.850Z,GR86-012-8,8
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:34.573Z,GR86-012-8,0,2025-10-18T13:24:34.142Z,GR86-012-8,8
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:18.746Z,GR86-012-8,0,2025-10-18T13:26:18.230Z,GR86-012-8,8
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:28:02.663Z,GR86-012-8,0,2025-10-18T13:28:02.484Z,GR86-012-8,8
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:47.579Z,GR86-012-8,0,2025-10-18T13:29:46.354Z,GR86-012-8,8
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:31.760Z,GR86-012-8,0,2025-10-18T13:31:31.203Z,GR86-012-8,8
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:33:26.160Z,GR86-012-8,0,2025-10-18T13:33:15.741Z,GR86-012-8,8
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:35:19.438Z,GR86-012-8,0,2025-10-18T13:35:00.283Z,GR86-012-8,8
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:44.631Z,GR86-012-8,0,2025-10-18T13:36:44.440Z,GR86-012-8,8
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:44:51.094Z,GR86-012-8,0,2025-10-18T13:44:50.197Z,GR86-012-8,8
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:39.826Z,GR86-012-8,0,2025-10-18T12:44:39.154Z,GR86-012-8,8
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:09.961Z,GR86-063-113,0,2025-10-18T12:47:02.531Z,GR86-063-113,113
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.781Z,GR86-063-113,0,2025-10-18T12:49:23.539Z,GR86-063-113,113
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.469Z,GR86-063-113,0,2025-10-18T12:51:10.072Z,GR86-063-113,113
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.470Z,GR86-063-113,0,2025-10-18T12:51:10.122Z,GR86-063-113,113
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.470Z,GR86-063-113,0,2025-10-18T12:51:10.074Z,GR86-063-113,113
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:55.054Z,GR86-063-113,0,2025-10-18T12:52:53.668Z,GR86-063-113,113
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:59.277Z,GR86-063-113,0,2025-10-18T12:54:38.330Z,GR86-063-113,113
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:16.518Z,GR86-063-113,0,2025-10-18T12:56:15.539Z,GR86-063-113,113
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.898Z,GR86-063-113,0,2025-10-18T12:57:56.916Z,GR86-063-113,113
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.490Z,GR86-063-113,0,2025-10-18T12:59:38.234Z,GR86-063-113,113
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:19.976Z,GR86-063-113,0,2025-10-18T13:01:18.761Z,GR86-063-113,113
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:01.346Z,GR86-063-113,0,2025-10-18T13:02:59.912Z,GR86-063-113,113
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:42.364Z,GR86-063-113,0,2025-10-18T13:04:40.832Z,GR86-063-113,113
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:25.680Z,GR86-063-113,0,2025-10-18T13:06:21.938Z,GR86-063-113,113
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:08:03.926Z,GR86-063-113,0,2025-10-18T13:08:02.983Z,GR86-063-113,113
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:20.788Z,GR86-063-113,0,2025-10-18T13:10:17.541Z,GR86-063-113,113
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.847Z,GR86-063-113,0,2025-10-18T13:12:52.453Z,GR86-063-113,113
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.197Z,GR86-063-113,0,2025-10-18T13:15:18.329Z,GR86-063-113,113
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.711Z,GR86-063-113,0,2025-10-18T13:17:31.129Z,GR86-063-113,113
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:14.578Z,GR86-063-113,0,2025-10-18T13:19:13.949Z,GR86-063-113,113
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:00.205Z,GR86-063-113,0,2025-10-18T13:20:57.364Z,GR86-063-113,113
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:41.407Z,GR86-063-113,0,2025-10-18T13:22:37.634Z,GR86-063-113,113
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:20.545Z,GR86-063-113,0,2025-10-18T13:24:20.339Z,GR86-063-113,113
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:07.065Z,GR86-063-113,0,2025-10-18T13:26:01.863Z,GR86-063-113,113
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:43.107Z,GR86-063-113,0,2025-10-18T13:27:42.467Z,GR86-063-113,113
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:27.724Z,GR86-063-113,0,2025-10-18T13:29:27.088Z,GR86-063-113,113
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:05.431Z,GR86-063-113,0,2025-10-18T13:31:03.952Z,GR86-063-113,113
