expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:48.931Z,GR86-057-57,0,2025-10-18T13:31:47.061Z,GR86-057-57,57
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:33:33.574Z,GR86-057-57,0,2025-10-18T13:33:32.374Z,GR86-057-57,57
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:33:33.574Z,GR86-057-57,0,2025-10-18T13:33:32.377Z,GR86-057-57,57
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:35:20.190Z,GR86-057-57,0,2025-10-18T13:35:18.243Z,GR86-057-57,57
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:37:37.399Z,GR86-057-57,0,2025-10-18T13:37:04.651Z,GR86-057-57,57
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:43:58.227Z,GR86-057-57,0,2025-10-18T13:43:55.512Z,GR86-057-57,57
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:11.716Z,GR86-006-7,0,2025-10-18T12:44:10.475Z,GR86-006-7,7
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:46:56.124Z,GR86-006-7,0,2025-10-18T12:46:51.724Z,GR86-006-7,7
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.626Z,GR86-006-7,0,2025-10-18T12:49:22.446Z,GR86-006-7,7
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.344Z,GR86-006-7,0,2025-10-18T12:52:46.207Z,GR86-006-7,7
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:06.651Z,GR86-006-7,0,2025-10-18T12:51:05.927Z,GR86-006-7,7
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.345Z,GR86-006-7,0,2025-10-18T12:52:46.214Z,GR86-006-7,7
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.344Z,GR86-006-7,0,2025-10-18T12:52:46.205Z,GR86-006-7,7
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.198Z,GR86-006-7,0,2025-10-18T12:54:27.169Z,GR86-006-7,7
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.117Z,GR86-006-7,0,2025-10-18T12:56:07.489Z,GR86-006-7,7
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:48.762Z,GR86-006-7,0,2025-10-18T12:57:48.341Z,GR86-006-7,7
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.272Z,GR86-006-7,0,2025-10-18T12:59:28.697Z,GR86-006-7,7
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.337Z,GR86-006-7,0,2025-10-18T13:01:09.080Z,GR86-006-7,7
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.568Z,GR86-006-7,0,2025-10-18T13:02:49.359Z,GR86-006-7,7
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:30.237Z,GR86-006-7,0,2025-10-18T13:04:29.836Z,GR86-006-7,7
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:11.728Z,GR86-006-7,0,2025-10-18T13:06:10.879Z,GR86-006-7,7
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:52.411Z,GR86-006-7,0,2025-10-18T13:07:51.758Z,GR86-006-7,7
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:39.844Z,GR86-037-03,0,2025-10-18T12:44:34.710Z,GR86-037-03,3
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:39.845Z,GR86-037-03,0,2025-10-18T12:44:34.715Z,GR86-037-03,3
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:09.733Z,GR86-037-03,0,2025-10-18T12:47:08.677Z,GR86-037-03,3
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.590Z,GR86-037-03,0,2025-10-18T12:49:25.041Z,GR86-037-03,3
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:12.452Z,GR86-037-03,0,2025-10-18T12:51:12.120Z,GR86-037-03,3
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:58.204Z,GR86-037-03,0,2025-10-18T12:52:57.756Z,GR86-037-03,3
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:55:00.151Z,GR86-037-03,0,2025-10-18T12:54:40.948Z,GR86-037-03,3
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:24.034Z,GR86-037-03,0,2025-10-18T12:56:23.401Z,GR86-037-03,3
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:23.610Z,GR86-037-03,0,2025-10-18T12:56:23.400Z,GR86-037-03,3
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:24.034Z,GR86-037-03,0,2025-10-18T12:56:23.403Z,GR86-037-03,3
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:07.476Z,GR86-037-03,0,2025-10-18T12:58:06.058Z,GR86-037-03,3
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:48.775Z,GR86-037-03,0,2025-10-18T12:59:48.590Z,GR86-037-03,3
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:31.750Z,GR86-037-03,0,2025-10-18T13:01:31.307Z,GR86-037-03,3
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:14.484Z,GR86-037-03,0,2025-10-18T13:03:14.378Z,GR86-037-03,3
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:58.430Z,GR86-037-03,0,2025-10-18T13:04:57.875Z,GR86-037-03,3
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:41.346Z,GR86-037-03,0,2025-10-18T13:06:40.705Z,GR86-037-03,3
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:08:23.297Z,GR86-037-03,0,2025-10-18T13:08:23.080Z,GR86-037-03,3
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:26.973Z,GR86-037-03,0,2025-10-18T13:10:25.664Z,GR86-037-03,3
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:00.187Z,GR86-037-03,0,2025-10-18T13:12:59.976Z,GR86-037-03,3
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.385Z,GR86-037-03,0,2025-10-18T13:15:25.076Z,GR86-037-03,3
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:36.068Z,GR86-037-03,0,2025-10-18T13:17:35.765Z,GR86-037-03,3
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:19.456Z,GR86-037-03,0,2025-10-18T13:19:18.756Z,GR86-037-03,3
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:02.819Z,GR86-037-03,0,2025-10-18T13:21:01.710Z,GR86-037-03,3
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:45.569Z,GR86-037-03,0,2025-10-18T13:22:45.148Z,GR86-037-03,3
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:29.245Z,GR86-037-03,0,2025-10-18T13:24:28.596Z,GR86-037-03,3
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:11.430Z,GR86-037-03,0,2025-10-18T13:26:11.168Z,GR86-037-03,3
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:55.008Z,GR86-037-03,0,2025-10-18T13:27:54.047Z,GR86-037-03,3
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:38.263Z,GR86-037-03,0,2025-10-18T13:29:38.036Z,GR86-037-03,3
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:24.539Z,GR86-037-03,0,2025-10-18T13:31:21.046Z,GR86-037-03,3
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:33:26.580Z,GR86-037-03,0,2025-10-18T13:33:04.097Z,GR86-037-03,3
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:51.776Z,GR86-037-03,0,2025-10-18T13:34:48.568Z,GR86-037-03,3
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:33.554Z,GR86-037-03,0,2025-10-18T13:36:32.876Z,GR86-037-03,3
,32768,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:39.844Z,GR86-037-03,0,2025-10-18T12:44:34.713Z,GR86-037-03,3
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:18.051Z,GR86-022-13,0,2025-10-18T12:44:17.768Z,GR86-022-13,13
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:46:56.160Z,GR86-022-13,0,2025-10-18T12:46:54.857Z,GR86-022-13,13
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.765Z,GR86-022-13,0,2025-10-18T12:49:22.797Z,GR86-022-13,13
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:07.771Z,GR86-022-13,0,2025-10-18T12:51:07.267Z,GR86-022-13,13
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.731Z,GR86-022-13,0,2025-10-18T12:49:22.796Z,GR86-022-13,13
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.765Z,GR86-022-13,0,2025-10-18T12:49:22.800Z,GR86-022-13,13
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:07.770Z,GR86-022-13,0,2025-10-18T12:51:07.265Z,GR86-022-13,13
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:07.771Z,GR86-022-13,0,2025-10-18T12:51:07.270Z,GR86-022-13,13
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:49.423Z,GR86-022-13,0,2025-10-18T12:52:47.375Z,GR86-022-13,13
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.525Z,GR86-022-13,0,2025-10-18T12:54:28.343Z,GR86-022-13,13
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.524Z,GR86-022-13,0,2025-10-18T12:54:28.342Z,GR86-022-13,13
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:33.525Z,GR86-022-13,0,2025-10-18T12:54:28.400Z,GR86-022-13,13
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:10.357Z,GR86-022-13,0,2025-10-18T12:56:08.548Z,GR86-022-13,13
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:57:54.193Z,GR86-022-13,0,2025-10-18T12:57:49.832Z,GR86-022-13,13
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.605Z,GR86-022-13,0,2025-10-18T12:59:30.091Z,GR86-022-13,13
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:10.591Z,GR86-022-13,0,2025-10-18T13:01:10.259Z,GR86-022-13,13
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:02:50.935Z,GR86-022-13,0,2025-10-18T13:02:50.766Z,GR86-022-13,13
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:31.011Z,GR86-022-13,0,2025-10-18T13:04:30.868Z,GR86-022-13,13
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:12.603Z,GR86-022-13,0,2025-10-18T13:06:11.914Z,GR86-022-13,13
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:07:53.228Z,GR86-022-13,0,2025-10-18T13:07:52.572Z,GR86-022-13,13
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:15.257Z,GR86-022-13,0,2025-10-18T13:10:14.086Z,GR86-022-13,13
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.203Z,GR86-022-13,0,2025-10-18T13:12:48.559Z,GR86-022-13,13
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.203Z,GR86-022-13,0,2025-10-18T13:12:48.616Z,GR86-022-13,13
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.203Z,GR86-022-13,0,2025-10-18T13:12:48.558Z,GR86-022-13,13
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.708Z,GR86-022-13,0,2025-10-18T13:15:14.906Z,GR86-022-13,13
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.737Z,GR86-022-13,0,2025-10-18T13:17:29.553Z,GR86-022-13,13
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:14.590Z,GR86-022-13,0,2025-10-18T13:19:13.087Z,GR86-022-13,13
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:00.233Z,GR86-022-13,0,2025-10-18T13:20:55.297Z,GR86-022-13,13
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:37.134Z,GR86-022-13,0,2025-10-18T13:22:36.556Z,GR86-022-13,13
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.469Z,GR86-022-13,0,2025-10-18T13:24:18.138Z,GR86-022-13,13
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.468Z,GR86-022-13,0,2025-10-18T13:24:18.136Z,GR86-022-13,13
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:19.469Z,GR86-022-13,0,2025-10-18T13:24:18.193Z,GR86-022-13,13
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:25:59.752Z,GR86-022-13,0,2025-10-18T13:25:58.765Z,GR86-022-13,13
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:40.154Z,GR86-022-13,0,2025-10-18T13:27:39.446Z,GR86-022-13,13
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:20.272Z,GR86-022-13,0,2025-10-18T13:29:20.054Z,GR86-022-13,13
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:05.383Z,GR86-022-13,0,2025-10-18T13:31:00.457Z,GR86-022-13,13
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:32:45.703Z,GR86-022-13,0,2025-10-18T13:32:42.172Z,GR86-022-13,13
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:24.462Z,GR86-022-13,0,2025-10-18T13:34:23.847Z,GR86-022-13,13
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:24.462Z,GR86-022-13,0,2025-10-18T13:34:23.844Z,GR86-022-13,13
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.340Z,GR86-022-13,0,2025-10-18T13:36:04.383Z,GR86-022-13,13
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:24.462Z,GR86-022-13,0,2025-10-18T13:34:23.849Z,GR86-022-13,13
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.340Z,GR86-022-13,0,2025-10-18T13:36:04.387Z,GR86-022-13,13
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.340Z,GR86-022-13,0,2025-10-18T13:36:04.381Z,GR86-022-13,13
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:26.684Z,GR86-063-113,0,2025-10-18T12:44:26.038Z,GR86-063-113,113
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:09.961Z,GR86-063-113,0,2025-10-18T12:47:02.551Z,GR86-063-113,113
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.470Z,GR86-063-113,0,2025-10-18T12:51:10.075Z,GR86-063-113,113
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.781Z,GR86-063-113,0,2025-10-18T12:49:23.541Z,GR86-063-113,113
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.469Z,GR86-063-113,0,2025-10-18T12:51:10.073Z,GR86-063-113,113
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:10.470Z,GR86-063-113,0,2025-10-18T12:51:10.123Z,GR86-063-113,113
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:55.054Z,GR86-063-113,0,2025-10-18T12:52:53.672Z,GR86-063-113,113
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:59.277Z,GR86-063-113,0,2025-10-18T12:54:38.331Z,GR86-063-113,113
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:16.518Z,GR86-063-113,0,2025-10-18T12:56:15.540Z,GR86-063-113,113
,8,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:58:10.898Z,GR86-063-113,0,2025-10-18T12:57:56.917Z,GR86-063-113,113
,9,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:59:41.489Z,GR86-063-113,0,2025-10-18T12:59:38.236Z,GR86-063-113,113
,10,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:01:19.976Z,GR86-063-113,0,2025-10-18T13:01:18.762Z,GR86-063-113,113
,11,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:03:01.345Z,GR86-063-113,0,2025-10-18T13:02:59.913Z,GR86-063-113,113
,12,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:04:42.364Z,GR86-063-113,0,2025-10-18T13:04:40.834Z,GR86-063-113,113
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:06:25.680Z,GR86-063-113,0,2025-10-18T13:06:21.939Z,GR86-063-113,113
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:08:03.926Z,GR86-063-113,0,2025-10-18T13:08:02.991Z,GR86-063-113,113
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:20.788Z,GR86-063-113,0,2025-10-18T13:10:17.542Z,GR86-063-113,113
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.844Z,GR86-063-113,0,2025-10-18T13:12:52.454Z,GR86-063-113,113
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.197Z,GR86-063-113,0,2025-10-18T13:15:18.330Z,GR86-063-113,113
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.711Z,GR86-063-113,0,2025-10-18T13:17:31.130Z,GR86-063-113,113
,19,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:19:14.577Z,GR86-063-113,0,2025-10-18T13:19:13.950Z,GR86-063-113,113
,20,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:21:00.205Z,GR86-063-113,0,2025-10-18T13:20:57.366Z,GR86-063-113,113
,21,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:22:41.407Z,GR86-063-113,0,2025-10-18T13:22:37.634Z,GR86-063-113,113
,22,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:24:20.544Z,GR86-063-113,0,2025-10-18T13:24:20.340Z,GR86-063-113,113
,23,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:26:07.065Z,GR86-063-113,0,2025-10-18T13:26:01.883Z,GR86-063-113,113
,24,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:27:43.107Z,GR86-063-113,0,2025-10-18T13:27:42.468Z,GR86-063-113,113
,25,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:29:27.724Z,GR86-063-113,0,2025-10-18T13:29:27.089Z,GR86-063-113,113
,26,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:31:05.431Z,GR86-063-113,0,2025-10-18T13:31:03.954Z,GR86-063-113,113
,27,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:32:45.895Z,GR86-063-113,0,2025-10-18T13:32:44.869Z,GR86-063-113,113
,28,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:34:26.794Z,GR86-063-113,0,2025-10-18T13:34:26.242Z,GR86-063-113,113
,29,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:36:08.360Z,GR86-063-113,0,2025-10-18T13:36:07.759Z,GR86-063-113,113
,1,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:44:30.317Z,GR86-040-3,0,2025-10-18T12:44:28.301Z,GR86-040-3,3
,2,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:47:09.846Z,GR86-040-3,0,2025-10-18T12:47:03.720Z,GR86-040-3,3
,3,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:49:25.643Z,GR86-040-3,0,2025-10-18T12:49:23.963Z,GR86-040-3,3
,4,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:51:13.040Z,GR86-040-3,0,2025-10-18T12:51:12.483Z,GR86-040-3,3
,5,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:52:57.692Z,GR86-040-3,0,2025-10-18T12:52:57.005Z,GR86-040-3,3
,6,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:54:58.908Z,GR86-040-3,0,2025-10-18T12:54:38.595Z,GR86-040-3,3
,7,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T12:56:22.387Z,GR86-040-3,0,2025-10-18T12:56:21.266Z,GR86-040-3,3
