"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","expire_at","value"
"kafka:gr-raw","2025-03-29T21:08:31.985Z","I_R01_2025-03-30","R1","2025-03-29T21:08:31.009Z","GR86-002-002",0,2,,"2025-03-29T21:08:31.009Z"
"kafka:gr-raw","2025-03-29T21:05:53.142Z","I_R01_2025-03-30","R1","2025-03-29T21:05:52.413Z","GR86-002-002",0,1,,"2025-03-29T21:05:52.413Z"
"kafka:gr-raw","2025-03-29T21:03:27.647Z","I_R01_2025-03-30","R1","2025-03-29T21:03:15.105Z","GR86-002-002",0,32768,,"2025-03-29T21:03:15.105Z"
"kafka:gr-raw","2025-03-30T20:50:52.051Z","I_R01_2025-03-30","R1","2025-03-30T20:50:50.782Z","GR86-003-017",0,25,,"2025-03-30T20:50:50.782Z"
"kafka:gr-raw","2025-03-30T20:45:02.238Z","I_R01_2025-03-30","R1","2025-03-30T20:45:00.805Z","GR86-003-017",0,24,,"2025-03-30T20:45:00.805Z"
"kafka:gr-raw","2025-03-30T20:41:58.544Z","I_R01_2025-03-30","R1","2025-03-30T20:41:57.392Z","GR86-003-017",0,23,,"2025-03-30T20:41:57.392Z"
"kafka:gr-raw","2025-03-30T20:40:01.041Z","I_R01_2025-03-30","R1","2025-03-30T20:40:00.411Z","GR86-003-017",0,22,,"2025-03-30T20:40:00.411Z"
"kafka:gr-raw","2025-03-30T19:45:26.524Z","I_R01_2025-03-30","R1","2025-03-30T19:45:24.812Z","GR86-003-017",0,32768,,"2025-03-30T19:45:24.812Z"
"kafka:gr-raw","2025-03-30T17:41:53.638Z","I_R01_2025-03-30","R1","2025-03-30T17:41:46.865Z","GR86-003-017",0,0,,"2025-03-30T17:41:46.865Z"
"kafka:gr-raw","2025-03-30T16:28:48.001Z","I_R01_2025-03-30","R1","2025-03-30T16:28:46.481Z","GR86-003-017",0,32768,,"2025-03-30T16:28:46.481Z"
"kafka:gr-raw","2025-03-30T16:27:37.024Z","I_R01_2025-03-30","R1","2025-03-30T16:27:24.431Z","GR86-003-017",0,0,,"2025-03-30T16:27:24.431Z"
"kafka:gr-raw","2025-03-30T16:26:59.681Z","I_R01_2025-03-30","R1","2025-03-30T16:26:57.670Z","GR86-003-017",0,32768,,"2025-03-30T16:26:57.670Z"
"kafka:gr-raw","2025-03-30T16:12:07.493Z","I_R01_2025-03-30","R1","2025-03-30T16:12:06.251Z","GR86-003-017",0,0,,"2025-03-30T16:12:06.251Z"
"kafka:gr-raw","2025-03-30T16:11:42.127Z","I_R01_2025-03-30","R1","2025-03-30T16:11:39.719Z","GR86-003-017",0,6,,"2025-03-30T16:11:39.719Z"
"kafka:gr-raw","2025-03-30T15:04:26.657Z","I_R01_2025-03-30","R1","2025-03-30T15:04:09.846Z","GR86-003-017",0,0,,"2025-03-30T15:04:09.846Z"
"kafka:gr-raw","2025-03-30T15:04:26.388Z","I_R01_2025-03-30","R1","2025-03-30T15:04:03.815Z","GR86-003-017",0,32768,,"2025-03-30T15:04:03.815Z"
"kafka:gr-raw","2025-03-29T22:35:41.507Z","I_R01_2025-03-30","R1","2025-03-29T22:35:40.336Z","GR86-003-017",0,0,,"2025-03-29T22:35:40.336Z"
"kafka:gr-raw","2025-03-29T22:35:18.981Z","I_R01_2025-03-30","R1","2025-03-29T22:35:14.337Z","GR86-003-017",0,32768,,"2025-03-29T22:35:14.337Z"
"kafka:gr-raw","2025-03-29T22:03:37.847Z","I_R01_2025-03-30","R1","2025-03-29T22:03:37.081Z","GR86-003-017",0,26,,"2025-03-29T22:03:37.081Z"
"kafka:gr-raw","2025-03-29T21:56:19.905Z","I_R01_2025-03-30","R1","2025-03-29T21:56:17.315Z","GR86-003-017",0,25,,"2025-03-29T21:56:17.315Z"
"kafka:gr-raw","2025-03-29T21:53:22.667Z","I_R01_2025-03-30","R1","2025-03-29T21:53:20.809Z","GR86-003-017",0,24,,"2025-03-29T21:53:20.809Z"
"kafka:gr-raw","2025-03-29T21:51:27.598Z","I_R01_2025-03-30","R1","2025-03-29T21:51:26.101Z","GR86-003-017",0,23,,"2025-03-29T21:51:26.101Z"
"kafka:gr-raw","2025-03-29T21:49:33.810Z","I_R01_2025-03-30","R1","2025-03-29T21:49:31.693Z","GR86-003-017",0,22,,"2025-03-29T21:49:31.693Z"
"kafka:gr-raw","2025-03-29T21:47:39.932Z","I_R01_2025-03-30","R1","2025-03-29T21:47:36.717Z","GR86-003-017",0,21,,"2025-03-29T21:47:36.717Z"
"kafka:gr-raw","2025-03-29T21:45:44.237Z","I_R01_2025-03-30","R1","2025-03-29T21:45:42.125Z","GR86-003-017",0,20,,"2025-03-29T21:45:42.125Z"
"kafka:gr-raw","2025-03-29T21:43:49.244Z","I_R01_2025-03-30","R1","2025-03-29T21:43:46.784Z","GR86-003-017",0,19,,"2025-03-29T21:43:46.784Z"
"kafka:gr-raw","2025-03-29T21:41:50.406Z","I_R01_2025-03-30","R1","2025-03-29T21:41:49.623Z","GR86-003-017",0,18,,"2025-03-29T21:41:49.623Z"
"kafka:gr-raw","2025-03-29T21:39:54.937Z","I_R01_2025-03-30","R1","2025-03-29T21:39:54.618Z","GR86-003-017",0,17,,"2025-03-29T21:39:54.618Z"
"kafka:gr-raw","2025-03-29T21:38:02.772Z","I_R01_2025-03-30","R1","2025-03-29T21:38:00.209Z","GR86-003-017",0,16,,"2025-03-29T21:38:00.209Z"
"kafka:gr-raw","2025-03-29T21:36:17.077Z","I_R01_2025-03-30","R1","2025-03-29T21:36:05.603Z","GR86-003-017",0,15,,"2025-03-29T21:36:05.603Z"
"kafka:gr-raw","2025-03-29T21:34:12.187Z","I_R01_2025-03-30","R1","2025-03-29T21:34:11.306Z","GR86-003-017",0,14,,"2025-03-29T21:34:11.306Z"
"kafka:gr-raw","2025-03-29T21:32:21.683Z","I_R01_2025-03-30","R1","2025-03-29T21:32:16.701Z","GR86-003-017",0,13,,"2025-03-29T21:32:16.701Z"
"kafka:gr-raw","2025-03-29T21:30:17.881Z","I_R01_2025-03-30","R1","2025-03-29T21:30:16.776Z","GR86-003-017",0,12,,"2025-03-29T21:30:16.776Z"
"kafka:gr-raw","2025-03-29T21:30:17.881Z","I_R01_2025-03-30","R1","2025-03-29T21:30:16.739Z","GR86-003-017",0,13,,"2025-03-29T21:30:16.739Z"
"kafka:gr-raw","2025-03-29T21:30:17.881Z","I_R01_2025-03-30","R1","2025-03-29T21:30:16.736Z","GR86-003-017",0,12,,"2025-03-29T21:30:16.736Z"
"kafka:gr-raw","2025-03-29T21:28:23.136Z","I_R01_2025-03-30","R1","2025-03-29T21:28:22.483Z","GR86-003-017",0,11,,"2025-03-29T21:28:22.483Z"
"kafka:gr-raw","2025-03-29T21:26:29.034Z","I_R01_2025-03-30","R1","2025-03-29T21:26:28.805Z","GR86-003-017",0,10,,"2025-03-29T21:26:28.805Z"
"kafka:gr-raw","2025-03-29T21:24:36.836Z","I_R01_2025-03-30","R1","2025-03-29T21:24:34.921Z","GR86-003-017",0,9,,"2025-03-29T21:24:34.921Z"
"kafka:gr-raw","2025-03-29T21:22:15.124Z","I_R01_2025-03-30","R1","2025-03-29T21:22:08.116Z","GR86-003-017",0,8,,"2025-03-29T21:22:08.116Z"
"kafka:gr-raw","2025-03-29T21:19:21.838Z","I_R01_2025-03-30","R1","2025-03-29T21:19:20.615Z","GR86-003-017",0,7,,"2025-03-29T21:19:20.615Z"
"kafka:gr-raw","2025-03-29T21:16:24.289Z","I_R01_2025-03-30","R1","2025-03-29T21:16:23.773Z","GR86-003-017",0,6,,"2025-03-29T21:16:23.773Z"
"kafka:gr-raw","2025-03-29T21:14:21.123Z","I_R01_2025-03-30","R1","2025-03-29T21:14:20.493Z","GR86-003-017",0,5,,"2025-03-29T21:14:20.493Z"
"kafka:gr-raw","2025-03-29T21:12:31.163Z","I_R01_2025-03-30","R1","2025-03-29T21:12:27.222Z","GR86-003-017",0,4,,"2025-03-29T21:12:27.222Z"
"kafka:gr-raw","2025-03-29T21:10:48.163Z","I_R01_2025-03-30","R1","2025-03-29T21:10:30.913Z","GR86-003-017",0,3,,"2025-03-29T21:10:30.913Z"
"kafka:gr-raw","2025-03-29T21:08:34.668Z","I_R01_2025-03-30","R1","2025-03-29T21:08:32.325Z","GR86-003-017",0,2,,"2025-03-29T21:08:32.325Z"
"kafka:gr-raw","2025-03-29T21:06:04.089Z","I_R01_2025-03-30","R1","2025-03-29T21:06:01.712Z","GR86-003-017",0,1,,"2025-03-29T21:06:01.712Z"
"kafka:gr-raw","2025-03-29T21:03:29.876Z","I_R01_2025-03-30","R1","2025-03-29T21:03:27.316Z","GR86-003-017",0,32768,,"2025-03-29T21:03:27.316Z"
"kafka:gr-raw","2025-03-30T19:45:18.307Z","I_R01_2025-03-30","R1","2025-03-30T19:45:17.876Z","GR86-004-078",0,32768,,"2025-03-30T19:45:17.876Z"
"kafka:gr-raw","2025-03-30T16:25:02.806Z","I_R01_2025-03-30","R1","2025-03-30T16:25:01.279Z","GR86-004-078",0,7,,"2025-03-30T16:25:01.279Z"
"kafka:gr-raw","2025-03-30T15:42:24.580Z","I_R01_2025-03-30","R1","2025-03-30T15:42:23.263Z","GR86-004-078",0,32768,,"2025-03-30T15:42:23.263Z"
"kafka:gr-raw","2025-03-30T00:01:45.238Z","I_R01_2025-03-30","R1","2025-03-30T00:01:40.124Z","GR86-004-078",0,0,,"2025-03-30T00:01:40.124Z"
"kafka:gr-raw","2025-03-29T23:35:41.225Z","I_R01_2025-03-30","R1","2025-03-29T23:35:38.925Z","GR86-004-078",0,32768,,"2025-03-29T23:35:38.925Z"
"kafka:gr-raw","2025-03-29T22:39:46.456Z","I_R01_2025-03-30","R1","2025-03-29T22:39:45.352Z","GR86-004-078",0,26,,"2025-03-29T22:39:45.352Z"
"kafka:gr-raw","2025-03-29T21:55:48.144Z","I_R01_2025-03-30","R1","2025-03-29T21:55:47.973Z","GR86-004-078",0,25,,"2025-03-29T21:55:47.973Z"
"kafka:gr-raw","2025-03-29T21:52:40.845Z","I_R01_2025-03-30","R1","2025-03-29T21:52:38.094Z","GR86-004-078",0,24,,"2025-03-29T21:52:38.094Z"
"kafka:gr-raw","2025-03-29T21:50:45.392Z","I_R01_2025-03-30","R1","2025-03-29T21:50:45.110Z","GR86-004-078",0,23,,"2025-03-29T21:50:45.110Z"
"kafka:gr-raw","2025-03-29T21:48:53.914Z","I_R01_2025-03-30","R1","2025-03-29T21:48:52.905Z","GR86-004-078",0,22,,"2025-03-29T21:48:52.905Z"
"kafka:gr-raw","2025-03-29T21:47:02.524Z","I_R01_2025-03-30","R1","2025-03-29T21:47:00.873Z","GR86-004-078",0,21,,"2025-03-29T21:47:00.873Z"
"kafka:gr-raw","2025-03-29T21:45:09.103Z","I_R01_2025-03-30","R1","2025-03-29T21:45:08.911Z","GR86-004-078",0,20,,"2025-03-29T21:45:08.911Z"
"kafka:gr-raw","2025-03-29T21:43:19.752Z","I_R01_2025-03-30","R1","2025-03-29T21:43:16.690Z","GR86-004-078",0,19,,"2025-03-29T21:43:16.690Z"
"kafka:gr-raw","2025-03-29T21:41:25.198Z","I_R01_2025-03-30","R1","2025-03-29T21:41:24.487Z","GR86-004-078",0,18,,"2025-03-29T21:41:24.487Z"
"kafka:gr-raw","2025-03-29T21:39:32.695Z","I_R01_2025-03-30","R1","2025-03-29T21:39:32.472Z","GR86-004-078",0,17,,"2025-03-29T21:39:32.472Z"
"kafka:gr-raw","2025-03-29T21:37:40.926Z","I_R01_2025-03-30","R1","2025-03-29T21:37:39.966Z","GR86-004-078",0,16,,"2025-03-29T21:37:39.966Z"
"kafka:gr-raw","2025-03-29T21:35:50.999Z","I_R01_2025-03-30","R1","2025-03-29T21:35:47.734Z","GR86-004-078",0,15,,"2025-03-29T21:35:47.734Z"
"kafka:gr-raw","2025-03-29T21:33:56.014Z","I_R01_2025-03-30","R1","2025-03-29T21:33:55.199Z","GR86-004-078",0,14,,"2025-03-29T21:33:55.199Z"
"kafka:gr-raw","2025-03-29T21:32:04.457Z","I_R01_2025-03-30","R1","2025-03-29T21:32:02.707Z","GR86-004-078",0,13,,"2025-03-29T21:32:02.707Z"
"kafka:gr-raw","2025-03-29T21:30:11.503Z","I_R01_2025-03-30","R1","2025-03-29T21:30:09.781Z","GR86-004-078",0,12,,"2025-03-29T21:30:09.781Z"
"kafka:gr-raw","2025-03-29T21:28:17.319Z","I_R01_2025-03-30","R1","2025-03-29T21:28:17.021Z","GR86-004-078",0,11,,"2025-03-29T21:28:17.021Z"
"kafka:gr-raw","2025-03-29T21:26:25.214Z","I_R01_2025-03-30","R1","2025-03-29T21:26:23.881Z","GR86-004-078",0,10,,"2025-03-29T21:26:23.881Z"
"kafka:gr-raw","2025-03-29T21:24:33.004Z","I_R01_2025-03-30","R1","2025-03-29T21:24:30.982Z","GR86-004-078",0,9,,"2025-03-29T21:24:30.982Z"
"kafka:gr-raw","2025-03-29T21:22:10.742Z","I_R01_2025-03-30","R1","2025-03-29T21:22:02.896Z","GR86-004-078",0,8,,"2025-03-29T21:22:02.896Z"
"kafka:gr-raw","2025-03-29T21:19:17.067Z","I_R01_2025-03-30","R1","2025-03-29T21:19:15.287Z","GR86-004-078",0,7,,"2025-03-29T21:19:15.287Z"
"kafka:gr-raw","2025-03-29T21:16:22.702Z","I_R01_2025-03-30","R1","2025-03-29T21:16:20.379Z","GR86-004-078",0,6,,"2025-03-29T21:16:20.379Z"
"kafka:gr-raw","2025-03-29T21:14:15.213Z","I_R01_2025-03-30","R1","2025-03-29T21:14:14.179Z","GR86-004-078",0,5,,"2025-03-29T21:14:14.179Z"
"kafka:gr-raw","2025-03-29T21:12:22.339Z","I_R01_2025-03-30","R1","2025-03-29T21:12:21.179Z","GR86-004-078",0,4,,"2025-03-29T21:12:21.179Z"
"kafka:gr-raw","2025-03-29T21:10:46.098Z","I_R01_2025-03-30","R1","2025-03-29T21:10:27.765Z","GR86-004-078",0,3,,"2025-03-29T21:10:27.765Z"
"kafka:gr-raw","2025-03-29T21:08:32.146Z","I_R01_2025-03-30","R1","2025-03-29T21:08:31.760Z","GR86-004-078",0,2,,"2025-03-29T21:08:31.760Z"
"kafka:gr-raw","2025-03-29T21:05:58.354Z","I_R01_2025-03-30","R1","2025-03-29T21:05:56.019Z","GR86-004-078",0,1,,"2025-03-29T21:05:56.019Z"
"kafka:gr-raw","2025-03-29T21:03:28.168Z","I_R01_2025-03-30","R1","2025-03-29T21:03:19.690Z","GR86-004-078",0,32768,,"2025-03-29T21:03:19.690Z"
"kafka:gr-raw","2025-03-30T20:41:22.498Z","I_R01_2025-03-30","R1","2025-03-30T20:41:21.345Z","GR86-006-007",0,23,,"2025-03-30T20:41:21.345Z"
"kafka:gr-raw","2025-03-30T19:45:16.178Z","I_R01_2025-03-30","R1","2025-03-30T19:45:14.511Z","GR86-006-007",0,32768,,"2025-03-30T19:45:14.511Z"
"kafka:gr-raw","2025-03-30T16:17:23.418Z","I_R01_2025-03-30","R1","2025-03-30T16:17:19.938Z","GR86-006-007",0,8,,"2025-03-30T16:17:19.938Z"
"kafka:gr-raw","2025-03-30T15:42:19.143Z","I_R01_2025-03-30","R1","2025-03-30T15:42:15.641Z","GR86-006-007",0,32768,,"2025-03-30T15:42:15.641Z"
"kafka:gr-raw","2025-03-29T22:01:44.212Z","I_R01_2025-03-30","R1","2025-03-29T22:01:42.409Z","GR86-006-007",0,13,,"2025-03-29T22:01:42.409Z"
"kafka:gr-raw","2025-03-29T21:56:11.885Z","I_R01_2025-03-30","R1","2025-03-29T21:56:09.637Z","GR86-006-007",0,12,,"2025-03-29T21:56:09.637Z"
"kafka:gr-raw","2025-03-29T21:53:08.196Z","I_R01_2025-03-30","R1","2025-03-29T21:53:07.841Z","GR86-006-007",0,11,,"2025-03-29T21:53:07.841Z"
"kafka:gr-raw","2025-03-29T21:51:21.797Z","I_R01_2025-03-30","R1","2025-03-29T21:51:15.407Z","GR86-006-007",0,10,,"2025-03-29T21:51:15.407Z"
"kafka:gr-raw","2025-03-29T21:49:23.581Z","I_R01_2025-03-30","R1","2025-03-29T21:49:22.912Z","GR86-006-007",0,9,,"2025-03-29T21:49:22.912Z"
"kafka:gr-raw","2025-03-29T21:47:31.209Z","I_R01_2025-03-30","R1","2025-03-29T21:47:30.012Z","GR86-006-007",0,8,,"2025-03-29T21:47:30.012Z"
"kafka:gr-raw","2025-03-29T21:45:37.989Z","I_R01_2025-03-30","R1","2025-03-29T21:45:37.807Z","GR86-006-007",0,7,,"2025-03-29T21:45:37.807Z"
"kafka:gr-raw","2025-03-29T21:43:47.734Z","I_R01_2025-03-30","R1","2025-03-29T21:43:45.174Z","GR86-006-007",0,6,,"2025-03-29T21:43:45.174Z"
"kafka:gr-raw","2025-03-29T21:43:47.734Z","I_R01_2025-03-30","R1","2025-03-29T21:43:45.104Z","GR86-006-007",0,7,,"2025-03-29T21:43:45.104Z"
"kafka:gr-raw","2025-03-29T21:43:47.734Z","I_R01_2025-03-30","R1","2025-03-29T21:43:45.102Z","GR86-006-007",0,6,,"2025-03-29T21:43:45.102Z"
"kafka:gr-raw","2025-03-29T21:41:50.378Z","I_R01_2025-03-30","R1","2025-03-29T21:41:49.211Z","GR86-006-007",0,5,,"2025-03-29T21:41:49.211Z"
"kafka:gr-raw","2025-03-29T21:39:56.888Z","I_R01_2025-03-30","R1","2025-03-29T21:39:56.718Z","GR86-006-007",0,4,,"2025-03-29T21:39:56.718Z"
"kafka:gr-raw","2025-03-29T21:38:04.712Z","I_R01_2025-03-30","R1","2025-03-29T21:38:03.650Z","GR86-006-007",0,3,,"2025-03-29T21:38:03.650Z"
"kafka:gr-raw","2025-03-29T21:36:24.872Z","I_R01_2025-03-30","R1","2025-03-29T21:36:10.780Z","GR86-006-007",0,2,,"2025-03-29T21:36:10.780Z"
"kafka:gr-raw","2025-03-29T21:34:20.607Z","I_R01_2025-03-30","R1","2025-03-29T21:34:18.502Z","GR86-006-007",0,1,,"2025-03-29T21:34:18.502Z"
"kafka:gr-raw","2025-03-29T21:32:27.823Z","I_R01_2025-03-30","R1","2025-03-29T21:32:25.701Z","GR86-006-007",0,32768,,"2025-03-29T21:32:25.701Z"
"kafka:gr-raw","2025-03-29T21:32:04.513Z","I_R01_2025-03-30","R1","2025-03-29T21:32:02.281Z","GR86-006-007",0,13,,"2025-03-29T21:32:02.281Z"
"kafka:gr-raw","2025-03-29T21:30:11.399Z","I_R01_2025-03-30","R1","2025-03-29T21:30:09.492Z","GR86-006-007",0,12,,"2025-03-29T21:30:09.492Z"
"kafka:gr-raw","2025-03-29T21:28:16.006Z","I_R01_2025-03-30","R1","2025-03-29T21:28:14.509Z","GR86-006-007",0,11,,"2025-03-29T21:28:14.509Z"
"kafka:gr-raw","2025-03-29T21:26:22.390Z","I_R01_2025-03-30","R1","2025-03-29T21:26:21.886Z","GR86-006-007",0,10,,"2025-03-29T21:26:21.886Z"
"kafka:gr-raw","2025-03-29T21:24:31.076Z","I_R01_2025-03-30","R1","2025-03-29T21:24:29.299Z","GR86-006-007",0,9,,"2025-03-29T21:24:29.299Z"
"kafka:gr-raw","2025-03-29T21:22:10.938Z","I_R01_2025-03-30","R1","2025-03-29T21:21:59.784Z","GR86-006-007",0,8,,"2025-03-29T21:21:59.784Z"
"kafka:gr-raw","2025-03-29T21:19:13.190Z","I_R01_2025-03-30","R1","2025-03-29T21:19:12.584Z","GR86-006-007",0,7,,"2025-03-29T21:19:12.584Z"
"kafka:gr-raw","2025-03-29T21:16:22.818Z","I_R01_2025-03-30","R1","2025-03-29T21:16:17.910Z","GR86-006-007",0,6,,"2025-03-29T21:16:17.910Z"
"kafka:gr-raw","2025-03-29T21:14:12.971Z","I_R01_2025-03-30","R1","2025-03-29T21:14:11.611Z","GR86-006-007",0,5,,"2025-03-29T21:14:11.611Z"
"kafka:gr-raw","2025-03-29T21:12:22.552Z","I_R01_2025-03-30","R1","2025-03-29T21:12:19.337Z","GR86-006-007",0,4,,"2025-03-29T21:12:19.337Z"
"kafka:gr-raw","2025-03-29T21:10:46.610Z","I_R01_2025-03-30","R1","2025-03-29T21:10:26.615Z","GR86-006-007",0,3,,"2025-03-29T21:10:26.615Z"
"kafka:gr-raw","2025-03-29T21:08:31.992Z","I_R01_2025-03-30","R1","2025-03-29T21:08:31.193Z","GR86-006-007",0,2,,"2025-03-29T21:08:31.193Z"
"kafka:gr-raw","2025-03-29T21:05:53.541Z","I_R01_2025-03-30","R1","2025-03-29T21:05:53.326Z","GR86-006-007",0,1,,"2025-03-29T21:05:53.326Z"
"kafka:gr-raw","2025-03-29T21:03:28.396Z","I_R01_2025-03-30","R1","2025-03-29T21:03:14.696Z","GR86-006-007",0,32768,,"2025-03-29T21:03:14.696Z"
"kafka:gr-raw","2025-03-30T20:49:30.801Z","I_R01_2025-03-30","R1","2025-03-30T20:49:30.142Z","GR86-008-113",0,25,,"2025-03-30T20:49:30.142Z"
"kafka:gr-raw","2025-03-30T20:44:54.853Z","I_R01_2025-03-30","R1","2025-03-30T20:44:54.174Z","GR86-008-113",0,24,,"2025-03-30T20:44:54.174Z"
"kafka:gr-raw","2025-03-30T20:41:52.735Z","I_R01_2025-03-30","R1","2025-03-30T20:41:51.584Z","GR86-008-113",0,23,,"2025-03-30T20:41:51.584Z"
"kafka:gr-raw","2025-03-30T19:53:32.741Z","I_R01_2025-03-30","R1","2025-03-30T19:53:31.670Z","GR86-008-113",0,32768,,"2025-03-30T19:53:31.670Z"
"kafka:gr-raw","2025-03-30T16:14:13.856Z","I_R01_2025-03-30","R1","2025-03-30T16:14:12.175Z","GR86-008-113",0,0,,"2025-03-30T16:14:12.175Z"
"kafka:gr-raw","2025-03-30T16:12:17.214Z","I_R01_2025-03-30","R1","2025-03-30T16:12:16.106Z","GR86-008-113",0,7,,"2025-03-30T16:12:16.106Z"
"kafka:gr-raw","2025-03-30T15:42:37.052Z","I_R01_2025-03-30","R1","2025-03-30T15:42:36.169Z","GR86-008-113",0,32768,,"2025-03-30T15:42:36.169Z"
"kafka:gr-raw","2025-03-30T01:07:27.125Z","I_R01_2025-03-30","R1","2025-03-30T01:07:25.143Z","GR86-008-113",0,0,,"2025-03-30T01:07:25.143Z"
