NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
3;1;11;2:27.574;2;;43.826;0;50.910;0;52.838;0;146.8;28:36.323;10:33:34.698;0:43.826;0:50.910;0:52.838;;;Am;;Toyota Gazoo Racing;GF;43.826;50.91;52.838;17.667;17.667;26.159;43.826;28.670;1:12.496;22.24;1:34.736;33.289;2:08.025;19.549;2:27.574
3;1;12;2:27.997;0;;44.476;0;50.894;2;52.627;2;146.4;31:04.320;10:36:02.695;0:44.476;0:50.894;0:52.627;;;Am;;Toyota Gazoo Racing;GF;44.476;50.894;52.627;18.079;18.079;26.397;44.476;28.776;1:13.252;22.118;1:35.370;33.064;2:08.434;19.563;2:27.997
3;1;13;2:27.652;0;;44.080;0;50.899;0;52.673;0;146.8;33:31.972;10:38:30.347;0:44.080;0:50.899;0:52.673;;;Am;;Toyota Gazoo Racing;GF;44.08;50.899;52.673;17.825;17.825;26.255;44.080;28.698;1:12.778;22.201;1:34.979;33.068;2:08.047;19.605;2:27.652
3;1;14;2:28.723;0;;43.820;0;51.996;0;52.907;0;145.7;36:00.695;10:40:59.070;0:43.820;0:51.996;0:52.907;;;Am;;Toyota Gazoo Racing;GF;43.82;51.996;52.907;17.690;17.690;26.13;43.820;29.284;1:13.104;22.712;1:35.816;33.248;2:09.064;19.659;2:28.723
3;1;15;2:29.601;0;;45.220;0;51.382;0;52.999;0;144.8;38:30.296;10:43:28.671;0:45.220;0:51.382;0:52.999;;;Am;;Toyota Gazoo Racing;GF;45.22;51.382;52.999;18.119;18.119;27.101;45.220;29.027;1:14.247;22.355;1:36.602;33.487;2:10.089;19.512;2:29.601
3;1;16;2:28.947;0;;44.299;0;51.767;0;52.881;0;145.5;40:59.243;10:45:57.618;0:44.299;0:51.767;0:52.881;;;Am;;Toyota Gazoo Racing;FF;44.299;51.767;52.881;18.052;18.052;26.247;44.299;29.651;1:13.950;22.116;1:36.066;33.184;2:09.250;19.697;2:28.947
11;1;1;2:40.132;0;;50.032;0;52.273;0;57.827;0;135.3;2:40.132;10:07:38.507;0:50.032;0:52.273;0:57.827;;;Am;Legends;Toyota Gazoo Racing;FCY;50.032;52.273;57.827;22.959;22.959;27.073;50.032;29.612;1:19.644;22.661;1:42.305;33.535;2:15.840;24.292;2:40.132
11;1;2;3:41.592;0;;1:05.809;0;1:16.655;0;1:19.128;0;97.8;6:21.724;10:11:20.099;1:05.809;1:16.655;1:19.128;;;Am;Legends;Toyota Gazoo Racing;GF;65.809;76.655;79.128;29.357;29.357;36.452;1:05.809;42.141;1:47.950;34.514;2:22.464;54.727;3:17.191;24.401;3:41.592
11;1;3;2:28.995;0;;44.500;0;51.451;0;53.044;0;145.4;8:50.719;10:13:49.094;0:44.500;0:51.451;0:53.044;;;Am;Legends;Toyota Gazoo Racing;GF;44.5;51.451;53.044;18.109;18.109;26.391;44.500;28.886;1:13.386;22.565;1:35.951;33.047;2:08.998;19.997;2:28.995
11;1;4;2:27.381;2;;43.917;0;51.046;0;52.418;0;147.0;11:18.100;10:16:16.475;0:43.917;0:51.046;0:52.418;;;Am;Legends;Toyota Gazoo Racing;GF;43.917;51.046;52.418;17.816;17.816;26.101;43.917;28.883;1:12.800;22.163;1:34.963;32.957;2:07.920;19.461;2:27.381
11;1;5;2:28.616;0;;44.067;0;52.036;0;52.513;0;145.8;13:46.716;10:18:45.091;0:44.067;0:52.036;0:52.513;;;Am;Legends;Toyota Gazoo Racing;GF;44.067;52.036;52.513;17.912;17.912;26.155;44.067;29.827;1:13.894;22.209;1:36.103;32.967;2:09.070;19.546;2:28.616
11;1;6;2:28.532;0;;44.409;0;51.386;0;52.737;0;145.9;16:15.248;10:21:13.623;0:44.409;0:51.386;0:52.737;;;Am;Legends;Toyota Gazoo Racing;GF;44.409;51.386;52.737;17.921;17.921;26.488;44.409;28.884;1:13.293;22.502;1:35.795;33.223;2:09.018;19.514;2:28.532
11;1;7;2:29.427;0;;45.020;0;51.858;0;52.549;0;145.0;18:44.675;10:23:43.050;0:45.020;0:51.858;0:52.549;;;Am;Legends;Toyota Gazoo Racing;GF;45.02;51.858;52.549;18.047;18.047;26.973;45.020;29.362;1:14.382;22.496;1:36.878;33.007;2:09.885;19.542;2:29.427
11;1;8;2:27.792;0;;43.904;0;51.429;0;52.459;0;146.6;21:12.467;10:26:10.842;0:43.904;0:51.429;0:52.459;;;Am;Legends;Toyota Gazoo Racing;GF;43.904;51.429;52.459;17.758;17.758;26.146;43.904;29.238;1:13.142;22.191;1:35.333;32.93;2:08.263;19.529;2:27.792
11;1;9;2:27.402;0;;44.184;0;50.814;2;52.404;2;147.0;23:39.869;10:28:38.244;0:44.184;0:50.814;0:52.404;;;Am;Legends;Toyota Gazoo Racing;GF;44.184;50.814;52.404;18.087;18.087;26.097;44.184;28.641;1:12.825;22.173;1:34.998;32.933;2:07.931;19.471;2:27.402
11;1;10;2:27.650;0;;44.020;0;51.023;0;52.607;0;146.8;26:07.519;10:31:05.894;0:44.020;0:51.023;0:52.607;;;Am;Legends;Toyota Gazoo Racing;GF;44.02;51.023;52.607;17.828;17.828;26.192;44.020;28.884;1:12.904;22.139;1:35.043;33.055;2:08.098;19.552;2:27.650
11;1;11;2:27.507;0;;43.816;2;51.141;0;52.550;0;146.9;28:35.026;10:33:33.401;0:43.816;0:51.141;0:52.550;;;Am;Legends;Toyota Gazoo Racing;GF;43.816;51.141;52.55;17.648;17.648;26.168;43.816;29.089;1:12.905;22.052;1:34.957;32.968;2:07.925;19.582;2:27.507
11;1;12;2:27.809;0;;44.149;0;51.217;0;52.443;0;146.6;31:02.835;10:36:01.210;0:44.149;0:51.217;0:52.443;;;Am;Legends;Toyota Gazoo Racing;GF;44.149;51.217;52.443;17.910;17.910;26.239;44.149;29.003;1:13.152;22.214;1:35.366;33.021;2:08.387;19.422;2:27.809
11;1;13;2:27.874;0;;43.921;0;51.311;0;52.642;0;146.5;33:30.709;10:38:29.084;0:43.921;0:51.311;0:52.642;;;Am;Legends;Toyota Gazoo Racing;GF;43.921;51.311;52.642;17.768;17.768;26.153;43.921;28.911;1:12.832;22.4;1:35.232;32.98;2:08.212;19.662;2:27.874
11;1;14;2:29.830;0;;43.958;0;52.718;0;53.154;0;144.6;36:00.539;10:40:58.914;0:43.958;0:52.718;0:53.154;;;Am;Legends;Toyota Gazoo Racing;GF;43.958;52.718;53.154;17.739;17.739;26.219;43.958;30.073;1:14.031;22.645;1:36.676;33.372;2:10.048;19.782;2:29.830
11;1;15;2:28.928;0;;44.860;0;51.565;0;52.503;0;145.5;38:29.467;10:43:27.842;0:44.860;0:51.565;0:52.503;;;Am;Legends;Toyota Gazoo Racing;GF;44.86;51.565;52.503;18.436;18.436;26.424;44.860;29.145;1:14.005;22.42;1:36.425;33.025;2:09.450;19.478;2:28.928
11;1;16;2:29.039;0;;44.003;0;51.676;0;53.360;0;145.4;40:58.506;10:45:56.881;0:44.003;0:51.676;0:53.360;;;Am;Legends;Toyota Gazoo Racing;FF;44.003;51.676;53.36;18.007;18.007;25.996;44.003;29.416;1:13.419;22.26;1:35.679;33.252;2:08.931;20.108;2:29.039
113;1;1;2:37.136;0;;48.215;0;52.906;0;56.015;0;137.9;2:37.136;10:07:35.511;0:48.215;0:52.906;0:56.015;;;Am;;Toyota Gazoo Racing;FCY;48.215;52.906;56.015;21.255;21.255;26.96;48.215;29.877;1:18.092;23.029;1:41.121;33.773;2:14.894;22.242;2:37.136
113;1;2;3:41.443;0;;1:05.004;0;1:16.841;0;1:19.598;0;97.9;6:18.579;10:11:16.954;1:05.004;1:16.841;1:19.598;;;Am;;Toyota Gazoo Racing;GF;65.004;76.841;79.598;27.622;27.622;37.382;1:05.004;42.233;1:47.237;34.608;2:21.845;55.29;3:17.135;24.308;3:41.443
113;1;3;2:27.899;0;;43.922;0;51.678;0;52.299;0;146.5;8:46.478;10:13:44.853;0:43.922;0:51.678;0:52.299;;;Am;;Toyota Gazoo Racing;GF;43.922;51.678;52.299;17.539;17.539;26.383;43.922;29.379;1:13.301;22.299;1:35.600;32.939;2:08.539;19.36;2:27.899
113;1;4;2:26.916;0;;44.036;0;50.593;0;52.287;0;147.5;11:13.394;10:16:11.769;0:44.036;0:50.593;0:52.287;;;Am;;Toyota Gazoo Racing;GF;44.036;50.593;52.287;17.873;17.873;26.163;44.036;28.604;1:12.640;21.989;1:34.629;32.899;2:07.528;19.388;2:26.916
113;1;5;2:26.395;0;;43.615;0;50.647;0;52.133;0;148.0;13:39.789;10:18:38.164;0:43.615;0:50.647;0:52.133;;;Am;;Toyota Gazoo Racing;GF;43.615;50.647;52.133;17.630;17.630;25.985;43.615;28.580;1:12.195;22.067;1:34.262;32.855;2:07.117;19.278;2:26.395
113;1;6;2:26.500;0;;43.462;0;50.712;0;52.326;0;147.9;16:06.289;10:21:04.664;0:43.462;0:50.712;0:52.326;;;Am;;Toyota Gazoo Racing;GF;43.462;50.712;52.326;17.620;17.620;25.842;43.462;28.587;1:12.049;22.125;1:34.174;33.015;2:07.189;19.311;2:26.500
113;1;7;2:28.285;0;;44.940;0;51.233;0;52.112;0;146.1;18:34.574;10:23:32.949;0:44.940;0:51.233;0:52.112;;;Am;;Toyota Gazoo Racing;GF;44.94;51.233;52.112;17.818;17.818;27.122;44.940;29.155;1:14.095;22.078;1:36.173;32.807;2:08.980;19.305;2:28.285
113;1;8;2:26.557;0;;43.618;0;50.743;0;52.196;0;147.8;21:01.131;10:25:59.506;0:43.618;0:50.743;0:52.196;;;Am;;Toyota Gazoo Racing;GF;43.618;50.743;52.196;17.606;17.606;26.012;43.618;28.666;1:12.284;22.077;1:34.361;32.821;2:07.182;19.375;2:26.557
113;1;9;2:26.076;2;;43.475;0;50.698;0;51.903;2;148.3;23:27.207;10:28:25.582;0:43.475;0:50.698;0:51.903;;;Am;;Toyota Gazoo Racing;GF;43.475;50.698;51.903;17.612;17.612;25.863;43.475;28.696;1:12.171;22.002;1:34.173;32.625;2:06.798;19.278;2:26.076
113;1;10;2:45.940;0;;43.402;2;50.587;2;1:11.951;0;130.6;26:13.147;10:31:11.522;0:43.402;0:50.587;1:11.951;;;Am;;Toyota Gazoo Racing;GF;43.402;50.587;71.951;17.625;17.625;25.777;43.402;28.595;1:11.997;21.992;1:33.989;52.19;2:26.179;19.761;2:45.940
113;1;11;2:27.877;0;;43.940;0;51.286;0;52.651;0;146.5;28:41.024;10:33:39.399;0:43.940;0:51.286;0:52.651;;;Am;;Toyota Gazoo Racing;GF;43.94;51.286;52.651;17.946;17.946;25.994;43.940;29.107;1:13.047;22.179;1:35.226;33.268;2:08.494;19.383;2:27.877
113;1;12;2:26.764;0;;43.629;0;50.770;0;52.365;0;147.6;31:07.788;10:36:06.163;0:43.629;0:50.770;0:52.365;;;Am;;Toyota Gazoo Racing;GF;43.629;50.77;52.365;17.698;17.698;25.931;43.629;28.827;1:12.456;21.943;1:34.399;32.911;2:07.310;19.454;2:26.764
113;1;13;2:26.854;0;;43.601;0;50.848;0;52.405;0;147.5;33:34.642;10:38:33.017;0:43.601;0:50.848;0:52.405;;;Am;;Toyota Gazoo Racing;GF;43.601;50.848;52.405;17.667;17.667;25.934;43.601;28.716;1:12.317;22.132;1:34.449;32.998;2:07.447;19.407;2:26.854
113;1;14;2:28.278;0;;43.740;0;51.068;0;53.470;0;146.1;36:02.920;10:41:01.295;0:43.740;0:51.068;0:53.470;;;Am;;Toyota Gazoo Racing;GF;43.74;51.068;53.47;17.649;17.649;26.091;43.740;28.836;1:12.576;22.232;1:34.808;34.045;2:08.853;19.425;2:28.278
113;1;15;2:27.595;0;;44.063;0;50.890;0;52.642;0;146.8;38:30.515;10:43:28.890;0:44.063;0:50.890;0:52.642;;;Am;;Toyota Gazoo Racing;GF;44.063;50.89;52.642;17.665;17.665;26.398;44.063;28.825;1:12.888;22.065;1:34.953;33.282;2:08.235;19.36;2:27.595
113;1;16;2:28.826;0;;44.219;0;51.885;0;52.722;0;145.6;40:59.341;10:45:57.716;0:44.219;0:51.885;0:52.722;;;Am;;Toyota Gazoo Racing;FF;44.219;51.885;52.722;18.021;18.021;26.198;44.219;29.636;1:13.855;22.249;1:36.104;32.985;2:09.089;19.737;2:28.826
13;1;1;2:30.003;0;;45.376;0;50.576;0;54.051;0;144.5;2:30.003;10:07:28.378;0:45.376;0:50.576;0:54.051;;;Am;;Toyota Gazoo Racing;FCY;45.376;50.576;54.051;19.593;19.593;25.783;45.376;28.674;1:14.050;21.902;1:35.952;32.828;2:08.780;21.223;2:30.003
13;1;2;3:45.178;0;;1:04.610;0;1:17.302;0;1:23.266;0;96.2;6:15.181;10:11:13.556;1:04.610;1:17.302;1:23.266;;;Am;;Toyota Gazoo Racing;GF;64.61;77.302;83.266;26.200;26.200;38.41;1:04.610;42.915;1:47.525;34.387;2:21.912;57.601;3:19.513;25.665;3:45.178
13;1;3;2:26.781;0;;43.613;0;50.639;0;52.529;0;147.6;8:41.962;10:13:40.337;0:43.613;0:50.639;0:52.529;;;Am;;Toyota Gazoo Racing;GF;43.613;50.639;52.529;17.753;17.753;25.86;43.613;28.747;1:12.360;21.892;1:34.252;32.969;2:07.221;19.56;2:26.781
13;1;4;2:25.891;0;;43.276;0;50.442;0;52.173;0;148.5;11:07.853;10:16:06.228;0:43.276;0:50.442;0:52.173;;;Am;;Toyota Gazoo Racing;GF;43.276;50.442;52.173;17.641;17.641;25.635;43.276;28.679;1:11.955;21.763;1:33.718;32.694;2:06.412;19.479;2:25.891
13;1;5;2:25.567;0;;43.560;0;49.970;3;52.037;0;148.9;13:33.420;10:18:31.795;0:43.560;0:49.970;0:52.037;;;Am;;Toyota Gazoo Racing;GF;43.56;49.97;52.037;17.831;17.831;25.729;43.560;28.350;1:11.910;21.62;1:33.530;32.709;2:06.239;19.328;2:25.567
13;1;6;2:25.055;3;;43.049;3;50.031;0;51.975;0;149.4;15:58.475;10:20:56.850;0:43.049;0:50.031;0:51.975;;;Am;;Toyota Gazoo Racing;GF;43.049;50.031;51.975;17.558;17.558;25.491;43.049;28.283;1:11.332;21.748;1:33.080;32.597;2:05.677;19.378;2:25.055
13;1;7;2:25.154;0;;43.256;0;50.098;0;51.800;2;149.3;18:23.629;10:23:22.004;0:43.256;0:50.098;0:51.800;;;Am;;Toyota Gazoo Racing;GF;43.256;50.098;51.8;17.629;17.629;25.627;43.256;28.372;1:11.628;21.726;1:33.354;32.546;2:05.900;19.254;2:25.154
13;1;8;2:25.176;0;;43.260;0;50.109;0;51.807;0;149.3;20:48.805;10:25:47.180;0:43.260;0:50.109;0:51.807;;;Am;;Toyota Gazoo Racing;GF;43.26;50.109;51.807;17.568;17.568;25.692;43.260;28.442;1:11.702;21.667;1:33.369;32.54;2:05.909;19.267;2:25.176
13;1;9;2:25.510;0;;43.360;0;50.187;0;51.963;0;148.9;23:14.315;10:28:12.690;0:43.360;0:50.187;0:51.963;;;Am;;Toyota Gazoo Racing;GF;43.36;50.187;51.963;17.588;17.588;25.772;43.360;28.410;1:11.770;21.777;1:33.547;32.651;2:06.198;19.312;2:25.510
13;1;10;2:25.480;0;;43.234;0;50.293;0;51.953;0;148.9;25:39.795;10:30:38.170;0:43.234;0:50.293;0:51.953;;;Am;;Toyota Gazoo Racing;GF;43.234;50.293;51.953;17.537;17.537;25.697;43.234;28.424;1:11.658;21.869;1:33.527;32.642;2:06.169;19.311;2:25.480
13;1;11;2:25.299;0;;43.213;0;50.171;0;51.915;0;149.1;28:05.094;10:33:03.469;0:43.213;0:50.171;0:51.915;;;Am;;Toyota Gazoo Racing;GF;43.213;50.171;51.915;17.532;17.532;25.681;43.213;28.379;1:11.592;21.792;1:33.384;32.564;2:05.948;19.351;2:25.299
13;1;12;2:25.341;0;;43.387;0;50.076;0;51.878;0;149.1;30:30.435;10:35:28.810;0:43.387;0:50.076;0:51.878;;;Am;;Toyota Gazoo Racing;GF;43.387;50.076;51.878;17.662;17.662;25.725;43.387;28.348;1:11.735;21.728;1:33.463;32.558;2:06.021;19.32;2:25.341
13;1;13;2:25.486;0;;43.491;0;50.127;0;51.868;0;148.9;32:55.921;10:37:54.296;0:43.491;0:50.127;0:51.868;;;Am;;Toyota Gazoo Racing;GF;43.491;50.127;51.868;17.792;17.792;25.699;43.491;28.369;1:11.860;21.758;1:33.618;32.627;2:06.245;19.241;2:25.486
13;1;14;2:25.669;0;;43.474;0;50.323;0;51.872;0;148.7;35:21.590;10:40:19.965;0:43.474;0:50.323;0:51.872;;;Am;;Toyota Gazoo Racing;GF;43.474;50.323;51.872;17.637;17.637;25.837;43.474;28.491;1:11.965;21.832;1:33.797;32.572;2:06.369;19.3;2:25.669
13;1;15;2:26.260;0;;43.425;0;50.703;0;52.132;0;148.1;37:47.850;10:42:46.225;0:43.425;0:50.703;0:52.132;;;Am;;Toyota Gazoo Racing;GF;43.425;50.703;52.132;17.581;17.581;25.844;43.425;28.776;1:12.201;21.927;1:34.128;32.765;2:06.893;19.367;2:26.260
13;1;16;2:26.481;0;;43.760;0;50.371;0;52.350;0;147.9;40:14.331;10:45:12.706;0:43.760;0:50.371;0:52.350;;;Am;;Toyota Gazoo Racing;FF;43.76;50.371;52.35;17.703;17.703;26.057;43.760;28.608;1:12.368;21.763;1:34.131;32.762;2:06.893;19.588;2:26.481
15;1;1;2:34.392;0;;47.642;0;51.497;0;55.253;0;140.3;2:34.392;10:07:32.767;0:47.642;0:51.497;0:55.253;;;Am;;Toyota Gazoo Racing;FCY;47.642;51.497;55.253;20.786;20.786;26.856;47.642;29.231;1:16.873;22.266;1:39.139;33.366;2:12.505;21.887;2:34.392
15;1;2;3:42.869;0;;1:03.984;0;1:17.715;0;1:21.170;0;97.2;6:17.261;10:11:15.636;1:03.984;1:17.715;1:21.170;;;Am;;Toyota Gazoo Racing;GF;63.984;77.715;81.17;27.034;27.034;36.95;1:03.984;42.617;1:46.601;35.098;2:21.699;56.198;3:17.897;24.972;3:42.869
15;1;3;2:26.803;0;;43.398;0;51.050;0;52.355;0;147.6;8:44.064;10:13:42.439;0:43.398;0:51.050;0:52.355;;;Am;;Toyota Gazoo Racing;GF;43.398;51.05;52.355;17.647;17.647;25.751;43.398;29.008;1:12.406;22.042;1:34.448;32.787;2:07.235;19.568;2:26.803
15;1;4;2:26.904;0;;43.342;0;50.694;0;52.868;0;147.5;11:10.968;10:16:09.343;0:43.342;0:50.694;0:52.868;;;Am;;Toyota Gazoo Racing;GF;43.342;50.694;52.868;17.600;17.600;25.742;43.342;28.768;1:12.110;21.926;1:34.036;33.388;2:07.424;19.48;2:26.904
15;1;5;2:27.013;0;;43.577;0;50.986;0;52.450;0;147.4;13:37.981;10:18:36.356;0:43.577;0:50.986;0:52.450;;;Am;;Toyota Gazoo Racing;GF;43.577;50.986;52.45;17.655;17.655;25.922;43.577;29.096;1:12.673;21.89;1:34.563;32.977;2:07.540;19.473;2:27.013
15;1;6;2:26.712;0;;43.514;0;50.870;0;52.328;0;147.7;16:04.693;10:21:03.068;0:43.514;0:50.870;0:52.328;;;Am;;Toyota Gazoo Racing;GF;43.514;50.87;52.328;17.564;17.564;25.95;43.514;28.814;1:12.328;22.056;1:34.384;32.895;2:07.279;19.433;2:26.712
15;1;7;2:27.226;0;;44.409;0;50.789;0;52.028;0;147.2;18:31.919;10:23:30.294;0:44.409;0:50.789;0:52.028;;;Am;;Toyota Gazoo Racing;GF;44.409;50.789;52.028;17.657;17.657;26.752;44.409;28.767;1:13.176;22.022;1:35.198;32.737;2:07.935;19.291;2:27.226
15;1;8;2:26.364;0;;43.614;0;50.756;0;51.994;0;148.0;20:58.283;10:25:56.658;0:43.614;0:50.756;0:51.994;;;Am;;Toyota Gazoo Racing;GF;43.614;50.756;51.994;17.728;17.728;25.886;43.614;28.706;1:12.320;22.05;1:34.370;32.701;2:07.071;19.293;2:26.364
15;1;9;2:25.839;2;;43.324;2;50.531;2;51.984;2;148.6;23:24.122;10:28:22.497;0:43.324;0:50.531;0:51.984;;;Am;;Toyota Gazoo Racing;GF;43.324;50.531;51.984;17.573;17.573;25.751;43.324;28.606;1:11.930;21.925;1:33.855;32.666;2:06.521;19.318;2:25.839
15;1;10;2:26.292;0;;43.425;0;50.850;0;52.017;0;148.1;25:50.414;10:30:48.789;0:43.425;0:50.850;0:52.017;;;Am;;Toyota Gazoo Racing;GF;43.425;50.85;52.017;17.525;17.525;25.9;43.425;28.647;1:12.072;22.203;1:34.275;32.644;2:06.919;19.373;2:26.292
15;1;11;2:26.435;0;;43.398;0;50.616;0;52.421;0;148.0;28:16.849;10:33:15.224;0:43.398;0:50.616;0:52.421;;;Am;;Toyota Gazoo Racing;GF;43.398;50.616;52.421;17.701;17.701;25.697;43.398;28.564;1:11.962;22.052;1:34.014;33.062;2:07.076;19.359;2:26.435
15;1;12;2:27.091;0;;43.812;0;50.866;0;52.413;0;147.3;30:43.940;10:35:42.315;0:43.812;0:50.866;0:52.413;;;Am;;Toyota Gazoo Racing;GF;43.812;50.866;52.413;17.580;17.580;26.232;43.812;28.733;1:12.545;22.133;1:34.678;32.782;2:07.460;19.631;2:27.091
15;1;13;2:28.338;0;;44.441;0;50.936;0;52.961;0;146.1;33:12.278;10:38:10.653;0:44.441;0:50.936;0:52.961;;;Am;;Toyota Gazoo Racing;GF;44.441;50.936;52.961;18.038;18.038;26.403;44.441;28.872;1:13.313;22.064;1:35.377;32.996;2:08.373;19.965;2:28.338
15;1;14;2:28.783;0;;45.348;0;51.010;0;52.425;0;145.6;35:41.061;10:40:39.436;0:45.348;0:51.010;0:52.425;;;Am;;Toyota Gazoo Racing;GF;45.348;51.01;52.425;17.711;17.711;27.637;45.348;28.751;1:14.099;22.259;1:36.358;33.009;2:09.367;19.416;2:28.783
15;1;15;2:26.756;0;;43.671;0;50.901;0;52.184;0;147.6;38:07.817;10:43:06.192;0:43.671;0:50.901;0:52.184;;;Am;;Toyota Gazoo Racing;GF;43.671;50.901;52.184;17.746;17.746;25.925;43.671;28.776;1:12.447;22.125;1:34.572;32.791;2:07.363;19.393;2:26.756
15;1;16;2:29.671;0;;44.146;0;52.124;0;53.401;0;144.8;40:37.488;10:45:35.863;0:44.146;0:52.124;0:53.401;;;Am;;Toyota Gazoo Racing;FF;44.146;52.124;53.401;17.612;17.612;26.534;44.146;29.837;1:13.983;22.287;1:36.270;33.535;2:09.805;19.866;2:29.671
16;1;1;2:31.365;0;;46.662;0;51.170;0;53.533;0;143.2;2:31.365;10:07:29.740;0:46.662;0:51.170;0:53.533;;;Am;Legends;Toyota Gazoo Racing;FCY;46.662;51.17;53.533;20.253;20.253;26.409;46.662;28.748;1:15.410;22.422;1:37.832;32.987;2:10.819;20.546;2:31.365
16;1;2;3:44.339;0;;1:04.439;0;1:17.401;0;1:22.499;0;96.6;6:15.704;10:11:14.079;1:04.439;1:17.401;1:22.499;;;Am;Legends;Toyota Gazoo Racing;GF;64.439;77.401;82.499;26.940;26.940;37.499;1:04.439;42.990;1:47.429;34.411;2:21.840;57.508;3:19.348;24.991;3:44.339
16;1;3;2:26.692;0;;43.757;0;50.493;0;52.442;0;147.7;8:42.396;10:13:40.771;0:43.757;0:50.493;0:52.442;;;Am;Legends;Toyota Gazoo Racing;GF;43.757;50.493;52.442;17.820;17.820;25.937;43.757;28.598;1:12.355;21.895;1:34.250;32.902;2:07.152;19.54;2:26.692
