expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:28:05.713Z,GR86-004-78,0,2025-09-07T15:28:05.247Z,GR86-004-78,78
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:29:45.278Z,GR86-004-78,0,2025-09-07T15:29:44.914Z,GR86-004-78,78
,15,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:31:25.089Z,GR86-004-78,0,2025-09-07T15:31:24.137Z,GR86-004-78,78
,16,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:33:05.583Z,GR86-004-78,0,2025-09-07T15:33:04.436Z,GR86-004-78,78
,17,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:34:45.717Z,GR86-004-78,0,2025-09-07T15:34:44.755Z,GR86-004-78,78
,18,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:36:25.592Z,GR86-004-78,0,2025-09-07T15:36:24.659Z,GR86-004-78,78
,19,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:38:05.418Z,GR86-004-78,0,2025-09-07T15:38:04.070Z,GR86-004-78,78
,20,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:39:46.160Z,GR86-004-78,0,2025-09-07T15:39:43.525Z,GR86-004-78,78
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:41:24.763Z,GR86-004-78,0,2025-09-07T15:41:23.050Z,GR86-004-78,78
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:41:24.762Z,GR86-004-78,0,2025-09-07T15:41:22.942Z,GR86-004-78,78
,22,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:43:02.877Z,GR86-004-78,0,2025-09-07T15:43:02.237Z,GR86-004-78,78
,22,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:41:24.762Z,GR86-004-78,0,2025-09-07T15:41:22.944Z,GR86-004-78,78
,23,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:44:42.011Z,GR86-004-78,0,2025-09-07T15:44:41.799Z,GR86-004-78,78
,24,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:46:22.329Z,GR86-004-78,0,2025-09-07T15:46:21.284Z,GR86-004-78,78
,25,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:48:01.259Z,GR86-004-78,0,2025-09-07T15:48:00.839Z,GR86-004-78,78
,26,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:49:41.429Z,GR86-004-78,0,2025-09-07T15:49:39.940Z,GR86-004-78,78
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.042Z,GR86-006-7,0,2025-09-07T15:05:48.475Z,GR86-006-7,7
,3,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:07:33.953Z,GR86-006-7,0,2025-09-07T15:07:30.591Z,GR86-006-7,7
,4,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:09:09.295Z,GR86-006-7,0,2025-09-07T15:09:08.873Z,GR86-006-7,7
,5,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:10:47.711Z,GR86-006-7,0,2025-09-07T15:10:47.144Z,GR86-006-7,7
,6,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:26.265Z,GR86-006-7,0,2025-09-07T15:12:26.067Z,GR86-006-7,7
,7,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:05.750Z,GR86-006-7,0,2025-09-07T15:14:04.720Z,GR86-006-7,7
,7,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:05.750Z,GR86-006-7,0,2025-09-07T15:14:04.678Z,GR86-006-7,7
,8,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:15:45.298Z,GR86-006-7,0,2025-09-07T15:15:44.091Z,GR86-006-7,7
,8,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:05.750Z,GR86-006-7,0,2025-09-07T15:14:04.681Z,GR86-006-7,7
,9,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:24.545Z,GR86-006-7,0,2025-09-07T15:17:22.400Z,GR86-006-7,7
,9,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:24.544Z,GR86-006-7,0,2025-09-07T15:17:22.360Z,GR86-006-7,7
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:11.634Z,GR86-006-7,0,2025-09-07T15:19:01.145Z,GR86-006-7,7
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:11.633Z,GR86-006-7,0,2025-09-07T15:19:01.138Z,GR86-006-7,7
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:24.544Z,GR86-006-7,0,2025-09-07T15:17:22.362Z,GR86-006-7,7
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:20:43.199Z,GR86-006-7,0,2025-09-07T15:20:40.101Z,GR86-006-7,7
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:11.636Z,GR86-006-7,0,2025-09-07T15:19:01.143Z,GR86-006-7,7
,12,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:22:19.379Z,GR86-006-7,0,2025-09-07T15:22:18.749Z,GR86-006-7,7
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:23:57.462Z,GR86-006-7,0,2025-09-07T15:23:57.198Z,GR86-006-7,7
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:23:57.408Z,GR86-006-7,0,2025-09-07T15:23:57.159Z,GR86-006-7,7
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:25:38.596Z,GR86-006-7,0,2025-09-07T15:25:35.372Z,GR86-006-7,7
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:23:57.408Z,GR86-006-7,0,2025-09-07T15:23:57.161Z,GR86-006-7,7
,15,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:27:14.187Z,GR86-006-7,0,2025-09-07T15:27:13.855Z,GR86-006-7,7
,16,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:28:53.787Z,GR86-006-7,0,2025-09-07T15:28:52.464Z,GR86-006-7,7
,17,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:30:43.049Z,GR86-006-7,0,2025-09-07T15:30:30.994Z,GR86-006-7,7
,18,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:32:11.776Z,GR86-006-7,0,2025-09-07T15:32:10.178Z,GR86-006-7,7
,19,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:33:50.733Z,GR86-006-7,0,2025-09-07T15:33:48.872Z,GR86-006-7,7
,20,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:35:29.656Z,GR86-006-7,0,2025-09-07T15:35:28.009Z,GR86-006-7,7
,20,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:35:29.655Z,GR86-006-7,0,2025-09-07T15:35:27.988Z,GR86-006-7,7
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:37:07.927Z,GR86-006-7,0,2025-09-07T15:37:06.499Z,GR86-006-7,7
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:35:29.656Z,GR86-006-7,0,2025-09-07T15:35:27.990Z,GR86-006-7,7
,22,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:38:46.301Z,GR86-006-7,0,2025-09-07T15:38:45.083Z,GR86-006-7,7
,23,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:40:27.340Z,GR86-006-7,0,2025-09-07T15:40:23.875Z,GR86-006-7,7
,24,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:42:04.809Z,GR86-006-7,0,2025-09-07T15:42:02.260Z,GR86-006-7,7
,25,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:43:41.340Z,GR86-006-7,0,2025-09-07T15:43:41.153Z,GR86-006-7,7
,26,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:45:22.279Z,GR86-006-7,0,2025-09-07T15:45:20.461Z,GR86-006-7,7
,27,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:47:01.935Z,GR86-006-7,0,2025-09-07T15:46:59.066Z,GR86-006-7,7
,28,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:48:40.566Z,GR86-006-7,0,2025-09-07T15:48:38.161Z,GR86-006-7,7
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.077Z,GR86-010-16,0,2025-09-07T15:05:47.553Z,GR86-010-16,16
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:07:28.097Z,GR86-010-16,0,2025-09-07T15:07:26.939Z,GR86-010-16,16
,3,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:09:05.057Z,GR86-010-16,0,2025-09-07T15:09:04.910Z,GR86-010-16,16
,4,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:10:43.680Z,GR86-010-16,0,2025-09-07T15:10:42.381Z,GR86-010-16,16
,5,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:21.678Z,GR86-010-16,0,2025-09-07T15:12:19.777Z,GR86-010-16,16
,5,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:21.678Z,GR86-010-16,0,2025-09-07T15:12:19.774Z,GR86-010-16,16
,6,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:03.299Z,GR86-010-16,0,2025-09-07T15:13:57.132Z,GR86-010-16,16
,6,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:21.679Z,GR86-010-16,0,2025-09-07T15:12:19.775Z,GR86-010-16,16
,7,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:15:38.010Z,GR86-010-16,0,2025-09-07T15:15:34.682Z,GR86-010-16,16
,8,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:12.515Z,GR86-010-16,0,2025-09-07T15:17:12.059Z,GR86-010-16,16
,9,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:16.201Z,GR86-010-16,0,2025-09-07T15:19:15.847Z,GR86-010-16,16
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:20:29.829Z,GR86-010-16,0,2025-09-07T15:20:26.758Z,GR86-010-16,16
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:20:29.828Z,GR86-010-16,0,2025-09-07T15:20:26.718Z,GR86-010-16,16
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:22:04.339Z,GR86-010-16,0,2025-09-07T15:22:04.154Z,GR86-010-16,16
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:20:29.828Z,GR86-010-16,0,2025-09-07T15:20:26.720Z,GR86-010-16,16
,12,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:23:41.652Z,GR86-010-16,0,2025-09-07T15:23:41.436Z,GR86-010-16,16
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:25:22.410Z,GR86-010-16,0,2025-09-07T15:25:18.857Z,GR86-010-16,16
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:26:57.884Z,GR86-010-16,0,2025-09-07T15:26:56.266Z,GR86-010-16,16
,15,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:28:38.350Z,GR86-010-16,0,2025-09-07T15:28:33.920Z,GR86-010-16,16
,16,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:30:12.430Z,GR86-010-16,0,2025-09-07T15:30:11.740Z,GR86-010-16,16
,17,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:31:50.823Z,GR86-010-16,0,2025-09-07T15:31:49.328Z,GR86-010-16,16
,18,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:33:28.173Z,GR86-010-16,0,2025-09-07T15:33:26.938Z,GR86-010-16,16
,19,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:35:09.668Z,GR86-010-16,0,2025-09-07T15:35:05.045Z,GR86-010-16,16
,20,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:36:44.252Z,GR86-010-16,0,2025-09-07T15:36:42.937Z,GR86-010-16,16
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:38:21.758Z,GR86-010-16,0,2025-09-07T15:38:20.375Z,GR86-010-16,16
,22,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:40:01.275Z,GR86-010-16,0,2025-09-07T15:39:58.056Z,GR86-010-16,16
,23,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:41:37.300Z,GR86-010-16,0,2025-09-07T15:41:35.948Z,GR86-010-16,16
,24,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:43:15.976Z,GR86-010-16,0,2025-09-07T15:43:14.037Z,GR86-010-16,16
,25,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:44:52.626Z,GR86-010-16,0,2025-09-07T15:44:51.924Z,GR86-010-16,16
,26,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:46:32.289Z,GR86-010-16,0,2025-09-07T15:46:30.009Z,GR86-010-16,16
,26,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:46:32.289Z,GR86-010-16,0,2025-09-07T15:46:29.919Z,GR86-010-16,16
,27,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:48:08.635Z,GR86-010-16,0,2025-09-07T15:48:07.937Z,GR86-010-16,16
,27,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:46:32.289Z,GR86-010-16,0,2025-09-07T15:46:29.920Z,GR86-010-16,16
,28,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:49:45.992Z,GR86-010-16,0,2025-09-07T15:49:45.856Z,GR86-010-16,16
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.481Z,GR86-013-80,0,2025-09-07T15:05:49.341Z,GR86-013-80,80
,3,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:07:35.435Z,GR86-013-80,0,2025-09-07T15:07:34.182Z,GR86-013-80,80
,4,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:09:14.431Z,GR86-013-80,0,2025-09-07T15:09:13.982Z,GR86-013-80,80
,5,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:10:53.761Z,GR86-013-80,0,2025-09-07T15:10:53.451Z,GR86-013-80,80
,6,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:33.206Z,GR86-013-80,0,2025-09-07T15:12:32.855Z,GR86-013-80,80
,7,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:16.304Z,GR86-013-80,0,2025-09-07T15:14:11.944Z,GR86-013-80,80
,8,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:15:56.915Z,GR86-013-80,0,2025-09-07T15:15:51.683Z,GR86-013-80,80
,9,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:30.909Z,GR86-013-80,0,2025-09-07T15:17:30.653Z,GR86-013-80,80
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:12.391Z,GR86-013-80,0,2025-09-07T15:19:10.753Z,GR86-013-80,80
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:22:25.005Z,GR86-013-80,0,2025-09-07T15:22:23.760Z,GR86-013-80,80
,12,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:24:15.862Z,GR86-013-80,0,2025-09-07T15:24:14.253Z,GR86-013-80,80
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:25:57.435Z,GR86-013-80,0,2025-09-07T15:25:56.270Z,GR86-013-80,80
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:27:36.065Z,GR86-013-80,0,2025-09-07T15:27:35.658Z,GR86-013-80,80
,15,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:29:19.398Z,GR86-013-80,0,2025-09-07T15:29:14.960Z,GR86-013-80,80
,16,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:30:55.692Z,GR86-013-80,0,2025-09-07T15:30:54.469Z,GR86-013-80,80
,17,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:32:35.532Z,GR86-013-80,0,2025-09-07T15:32:34.755Z,GR86-013-80,80
,18,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:34:17.621Z,GR86-013-80,0,2025-09-07T15:34:14.136Z,GR86-013-80,80
,19,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:35:55.737Z,GR86-013-80,0,2025-09-07T15:35:54.373Z,GR86-013-80,80
,20,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:37:35.314Z,GR86-013-80,0,2025-09-07T15:37:33.958Z,GR86-013-80,80
,21,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:39:13.866Z,GR86-013-80,0,2025-09-07T15:39:13.580Z,GR86-013-80,80
,22,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:40:54.358Z,GR86-013-80,0,2025-09-07T15:40:52.973Z,GR86-013-80,80
,23,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:42:34.267Z,GR86-013-80,0,2025-09-07T15:42:32.982Z,GR86-013-80,80
,24,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:44:13.560Z,GR86-013-80,0,2025-09-07T15:44:13.055Z,GR86-013-80,80
,25,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:45:53.487Z,GR86-013-80,0,2025-09-07T15:45:52.556Z,GR86-013-80,80
,26,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:47:32.271Z,GR86-013-80,0,2025-09-07T15:47:31.979Z,GR86-013-80,80
,27,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:49:13.059Z,GR86-013-80,0,2025-09-07T15:49:12.658Z,GR86-013-80,80
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.129Z,GR86-015-31,0,2025-09-07T15:05:48.348Z,GR86-015-31,31
,3,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:07:33.884Z,GR86-015-31,0,2025-09-07T15:07:30.966Z,GR86-015-31,31
,4,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:09:11.233Z,GR86-015-31,0,2025-09-07T15:09:09.454Z,GR86-015-31,31
,5,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:10:49.650Z,GR86-015-31,0,2025-09-07T15:10:47.835Z,GR86-015-31,31
,6,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:12:28.203Z,GR86-015-31,0,2025-09-07T15:12:26.716Z,GR86-015-31,31
,7,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:14:10.108Z,GR86-015-31,0,2025-09-07T15:14:09.246Z,GR86-015-31,31
,8,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:15:47.752Z,GR86-015-31,0,2025-09-07T15:15:47.532Z,GR86-015-31,31
,9,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:17:26.962Z,GR86-015-31,0,2025-09-07T15:17:25.520Z,GR86-015-31,31
,10,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:19:11.422Z,GR86-015-31,0,2025-09-07T15:19:04.844Z,GR86-015-31,31
,11,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:20:45.076Z,GR86-015-31,0,2025-09-07T15:20:44.222Z,GR86-015-31,31
,12,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:22:24.765Z,GR86-015-31,0,2025-09-07T15:22:22.718Z,GR86-015-31,31
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:24:02.036Z,GR86-015-31,0,2025-09-07T15:24:01.607Z,GR86-015-31,31
,13,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:24:02.036Z,GR86-015-31,0,2025-09-07T15:24:01.600Z,GR86-015-31,31
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:25:40.552Z,GR86-015-31,0,2025-09-07T15:25:40.138Z,GR86-015-31,31
,14,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:24:02.036Z,GR86-015-31,0,2025-09-07T15:24:01.604Z,GR86-015-31,31
,15,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:27:19.808Z,GR86-015-31,0,2025-09-07T15:27:18.492Z,GR86-015-31,31
,16,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:28:57.696Z,GR86-015-31,0,2025-09-07T15:28:56.443Z,GR86-015-31,31
