"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","value","expire_at"
"kafka:gr-raw","2025-05-17T17:57:08.213Z","I_R03_2025-05-18","R1","2025-05-17T17:57:06.234Z","GR86-006-7",0,8,0,
"kafka:gr-raw","2025-05-17T17:57:08.212Z","I_R03_2025-05-18","R1","2025-05-17T17:57:06.233Z","GR86-006-7",0,7,146411,
"kafka:gr-raw","2025-05-17T17:54:41.589Z","I_R03_2025-05-18","R1","2025-05-17T17:54:39.793Z","GR86-006-7",0,6,146657,
"kafka:gr-raw","2025-05-17T17:52:13.739Z","I_R03_2025-05-18","R1","2025-05-17T17:52:13.185Z","GR86-006-7",0,5,43,
"kafka:gr-raw","2025-05-17T17:52:13.734Z","I_R03_2025-05-18","R1","2025-05-17T17:52:13.157Z","GR86-006-7",0,6,0,
"kafka:gr-raw","2025-05-17T17:52:13.733Z","I_R03_2025-05-18","R1","2025-05-17T17:52:13.156Z","GR86-006-7",0,5,146493,
"kafka:gr-raw","2025-05-17T17:49:48.061Z","I_R03_2025-05-18","R1","2025-05-17T17:49:46.600Z","GR86-006-7",0,4,146778,
"kafka:gr-raw","2025-05-17T17:47:20.067Z","I_R03_2025-05-18","R1","2025-05-17T17:47:19.811Z","GR86-006-7",0,3,146487,
"kafka:gr-raw","2025-05-17T17:44:53.739Z","I_R03_2025-05-18","R1","2025-05-17T17:44:53.403Z","GR86-006-7",0,2,134,
"kafka:gr-raw","2025-05-17T17:44:53.696Z","I_R03_2025-05-18","R1","2025-05-17T17:44:53.195Z","GR86-006-7",0,3,0,
"kafka:gr-raw","2025-05-17T17:44:53.691Z","I_R03_2025-05-18","R1","2025-05-17T17:44:53.193Z","GR86-006-7",0,2,146308,
"kafka:gr-raw","2025-05-17T17:42:27.114Z","I_R03_2025-05-18","R1","2025-05-17T17:42:26.886Z","GR86-006-7",0,1,148482,
"kafka:gr-raw","2025-05-17T17:40:25.156Z","I_R03_2025-05-18","R1","2025-05-17T17:39:58.395Z","GR86-006-7",0,32768,464001,
"kafka:gr-raw","2025-05-17T17:32:16.551Z","I_R03_2025-05-18","R1","2025-05-17T17:32:14.393Z","GR86-006-7",0,1,412286,
"kafka:gr-raw","2025-05-17T18:26:31.235Z","I_R03_2025-05-18","R1","2025-05-17T18:26:30.552Z","GR86-010-16",0,19,147201,
"kafka:gr-raw","2025-05-17T18:24:04.041Z","I_R03_2025-05-18","R1","2025-05-17T18:24:03.341Z","GR86-010-16",0,18,147576,
"kafka:gr-raw","2025-05-17T18:21:37.461Z","I_R03_2025-05-18","R1","2025-05-17T18:21:35.755Z","GR86-010-16",0,17,147210,
"kafka:gr-raw","2025-05-17T18:19:08.785Z","I_R03_2025-05-18","R1","2025-05-17T18:19:08.556Z","GR86-010-16",0,16,147877,
"kafka:gr-raw","2025-05-17T18:16:41.639Z","I_R03_2025-05-18","R1","2025-05-17T18:16:40.670Z","GR86-010-16",0,15,146926,
"kafka:gr-raw","2025-05-17T18:14:16.853Z","I_R03_2025-05-18","R1","2025-05-17T18:14:13.732Z","GR86-010-16",0,14,146983,
"kafka:gr-raw","2025-05-17T18:11:48.769Z","I_R03_2025-05-18","R1","2025-05-17T18:11:46.768Z","GR86-010-16",0,13,146689,
"kafka:gr-raw","2025-05-17T18:09:20.997Z","I_R03_2025-05-18","R1","2025-05-17T18:09:20.065Z","GR86-010-16",0,12,146596,
"kafka:gr-raw","2025-05-17T18:06:54.275Z","I_R03_2025-05-18","R1","2025-05-17T18:06:53.468Z","GR86-010-16",0,11,146556,
"kafka:gr-raw","2025-05-17T18:04:27.599Z","I_R03_2025-05-18","R1","2025-05-17T18:04:26.912Z","GR86-010-16",0,10,146520,
"kafka:gr-raw","2025-05-17T18:02:01.277Z","I_R03_2025-05-18","R1","2025-05-17T18:02:00.388Z","GR86-010-16",0,9,146107,
"kafka:gr-raw","2025-05-17T17:59:35.384Z","I_R03_2025-05-18","R1","2025-05-17T17:59:34.289Z","GR86-010-16",0,8,146189,
"kafka:gr-raw","2025-05-17T17:57:08.412Z","I_R03_2025-05-18","R1","2025-05-17T17:57:08.097Z","GR86-010-16",0,7,146580,
"kafka:gr-raw","2025-05-17T17:54:47.151Z","I_R03_2025-05-18","R1","2025-05-17T17:54:41.504Z","GR86-010-16",0,6,44,
"kafka:gr-raw","2025-05-17T17:54:47.150Z","I_R03_2025-05-18","R1","2025-05-17T17:54:41.502Z","GR86-010-16",0,7,0,
"kafka:gr-raw","2025-05-17T17:54:47.150Z","I_R03_2025-05-18","R1","2025-05-17T17:54:41.500Z","GR86-010-16",0,6,146696,
"kafka:gr-raw","2025-05-17T17:52:15.078Z","I_R03_2025-05-18","R1","2025-05-17T17:52:14.766Z","GR86-010-16",0,5,147904,
"kafka:gr-raw","2025-05-17T17:49:47.963Z","I_R03_2025-05-18","R1","2025-05-17T17:49:46.856Z","GR86-010-16",0,4,130372,
"kafka:gr-raw","2025-05-17T17:47:37.236Z","I_R03_2025-05-18","R1","2025-05-17T17:47:36.489Z","GR86-010-16",0,3,162820,
"kafka:gr-raw","2025-05-17T17:44:55.762Z","I_R03_2025-05-18","R1","2025-05-17T17:44:53.667Z","GR86-010-16",0,2,146093,
"kafka:gr-raw","2025-05-17T17:42:28.642Z","I_R03_2025-05-18","R1","2025-05-17T17:42:27.583Z","GR86-010-16",0,1,148911,
"kafka:gr-raw","2025-05-17T17:40:25.392Z","I_R03_2025-05-18","R1","2025-05-17T17:39:58.649Z","GR86-010-16",0,32768,429904,
"kafka:gr-raw","2025-05-17T17:32:49.703Z","I_R03_2025-05-18","R1","2025-05-17T17:32:48.743Z","GR86-010-16",0,1,403741,
"kafka:gr-raw","2025-05-17T18:33:23.476Z","I_R03_2025-05-18","R1","2025-05-17T18:33:19.434Z","GR86-013-80",0,21,178926,
"kafka:gr-raw","2025-05-17T18:27:37.398Z","I_R03_2025-05-18","R1","2025-05-17T18:27:28.917Z","GR86-013-80",0,20,44,
"kafka:gr-raw","2025-05-17T18:27:37.398Z","I_R03_2025-05-18","R1","2025-05-17T18:27:28.878Z","GR86-013-80",0,21,0,
"kafka:gr-raw","2025-05-17T18:27:37.398Z","I_R03_2025-05-18","R1","2025-05-17T18:27:28.875Z","GR86-013-80",0,20,150083,
"kafka:gr-raw","2025-05-17T18:25:03.217Z","I_R03_2025-05-18","R1","2025-05-17T18:24:58.797Z","GR86-013-80",0,19,150907,
"kafka:gr-raw","2025-05-17T18:22:32.962Z","I_R03_2025-05-18","R1","2025-05-17T18:22:27.877Z","GR86-013-80",0,18,149577,
"kafka:gr-raw","2025-05-17T18:20:00.906Z","I_R03_2025-05-18","R1","2025-05-17T18:19:58.296Z","GR86-013-80",0,17,149020,
"kafka:gr-raw","2025-05-17T18:17:32.067Z","I_R03_2025-05-18","R1","2025-05-17T18:17:29.279Z","GR86-013-80",0,16,149004,
"kafka:gr-raw","2025-05-17T18:15:02.472Z","I_R03_2025-05-18","R1","2025-05-17T18:15:00.272Z","GR86-013-80",0,15,148968,
"kafka:gr-raw","2025-05-17T18:12:32.931Z","I_R03_2025-05-18","R1","2025-05-17T18:12:31.301Z","GR86-013-80",0,14,149035,
"kafka:gr-raw","2025-05-17T18:10:03.522Z","I_R03_2025-05-18","R1","2025-05-17T18:10:02.272Z","GR86-013-80",0,13,148785,
"kafka:gr-raw","2025-05-17T18:07:34.025Z","I_R03_2025-05-18","R1","2025-05-17T18:07:33.478Z","GR86-013-80",0,12,149106,
"kafka:gr-raw","2025-05-17T18:05:12.558Z","I_R03_2025-05-18","R1","2025-05-17T18:05:04.370Z","GR86-013-80",0,11,148760,
"kafka:gr-raw","2025-05-17T18:02:36.881Z","I_R03_2025-05-18","R1","2025-05-17T18:02:35.604Z","GR86-013-80",0,10,150409,
"kafka:gr-raw","2025-05-17T18:00:17.768Z","I_R03_2025-05-18","R1","2025-05-17T18:00:05.189Z","GR86-013-80",0,9,151220,
"kafka:gr-raw","2025-05-17T17:57:36.421Z","I_R03_2025-05-18","R1","2025-05-17T17:57:33.985Z","GR86-013-80",0,8,151381,
"kafka:gr-raw","2025-05-17T17:55:02.917Z","I_R03_2025-05-18","R1","2025-05-17T17:55:02.592Z","GR86-013-80",0,7,148700,
"kafka:gr-raw","2025-05-17T17:52:36.282Z","I_R03_2025-05-18","R1","2025-05-17T17:52:33.885Z","GR86-013-80",0,6,148919,
"kafka:gr-raw","2025-05-17T17:50:08.809Z","I_R03_2025-05-18","R1","2025-05-17T17:50:04.969Z","GR86-013-80",0,5,149489,
"kafka:gr-raw","2025-05-17T17:47:37.159Z","I_R03_2025-05-18","R1","2025-05-17T17:47:35.485Z","GR86-013-80",0,4,148592,
"kafka:gr-raw","2025-05-17T17:45:10.928Z","I_R03_2025-05-18","R1","2025-05-17T17:45:06.888Z","GR86-013-80",0,3,149209,
"kafka:gr-raw","2025-05-17T17:42:38.621Z","I_R03_2025-05-18","R1","2025-05-17T17:42:37.667Z","GR86-013-80",0,2,156183,
"kafka:gr-raw","2025-05-17T17:40:26.173Z","I_R03_2025-05-18","R1","2025-05-17T17:40:01.503Z","GR86-013-80",0,1,1107080,
"kafka:gr-raw","2025-05-17T18:24:17.597Z","I_R03_2025-05-18","R1","2025-05-17T18:24:14.699Z","GR86-015-31",0,18,44806,
"kafka:gr-raw","2025-05-17T18:19:56.256Z","I_R03_2025-05-18","R1","2025-05-17T18:19:55.984Z","GR86-015-31",0,17,166030,
"kafka:gr-raw","2025-05-17T18:17:11.380Z","I_R03_2025-05-18","R1","2025-05-17T18:17:09.952Z","GR86-015-31",0,16,149219,
"kafka:gr-raw","2025-05-17T18:14:41.017Z","I_R03_2025-05-18","R1","2025-05-17T18:14:40.738Z","GR86-015-31",0,15,149990,
"kafka:gr-raw","2025-05-17T18:12:16.050Z","I_R03_2025-05-18","R1","2025-05-17T18:12:10.746Z","GR86-015-31",0,14,148800,
"kafka:gr-raw","2025-05-17T18:09:47.036Z","I_R03_2025-05-18","R1","2025-05-17T18:09:41.937Z","GR86-015-31",0,13,148479,
"kafka:gr-raw","2025-05-17T18:07:13.777Z","I_R03_2025-05-18","R1","2025-05-17T18:07:13.456Z","GR86-015-31",0,12,148800,
"kafka:gr-raw","2025-05-17T18:04:46.627Z","I_R03_2025-05-18","R1","2025-05-17T18:04:44.658Z","GR86-015-31",0,11,148196,
"kafka:gr-raw","2025-05-17T18:02:17.578Z","I_R03_2025-05-18","R1","2025-05-17T18:02:16.462Z","GR86-015-31",0,10,147918,
"kafka:gr-raw","2025-05-17T17:59:48.917Z","I_R03_2025-05-18","R1","2025-05-17T17:59:48.539Z","GR86-015-31",0,9,147393,
"kafka:gr-raw","2025-05-17T17:57:23.391Z","I_R03_2025-05-18","R1","2025-05-17T17:57:21.156Z","GR86-015-31",0,8,147993,
"kafka:gr-raw","2025-05-17T17:54:53.573Z","I_R03_2025-05-18","R1","2025-05-17T17:54:53.153Z","GR86-015-31",0,7,147787,
"kafka:gr-raw","2025-05-17T17:52:26.011Z","I_R03_2025-05-18","R1","2025-05-17T17:52:25.359Z","GR86-015-31",0,6,148611,
"kafka:gr-raw","2025-05-17T17:49:58.407Z","I_R03_2025-05-18","R1","2025-05-17T17:49:56.746Z","GR86-015-31",0,5,147274,
"kafka:gr-raw","2025-05-17T17:47:30.522Z","I_R03_2025-05-18","R1","2025-05-17T17:47:29.479Z","GR86-015-31",0,4,148397,
"kafka:gr-raw","2025-05-17T17:45:01.632Z","I_R03_2025-05-18","R1","2025-05-17T17:45:01.068Z","GR86-015-31",0,3,147788,
"kafka:gr-raw","2025-05-17T17:42:35.150Z","I_R03_2025-05-18","R1","2025-05-17T17:42:33.276Z","GR86-015-31",0,2,153000,
"kafka:gr-raw","2025-05-17T17:40:25.787Z","I_R03_2025-05-18","R1","2025-05-17T17:40:00.278Z","GR86-015-31",0,1,1129601,
"kafka:gr-raw","2025-05-17T18:30:21.313Z","I_R03_2025-05-18","R1","2025-05-17T18:30:19.909Z","GR86-016-55",0,20,215206,
"kafka:gr-raw","2025-05-17T18:26:47.340Z","I_R03_2025-05-18","R1","2025-05-17T18:26:44.699Z","GR86-016-55",0,19,150914,
"kafka:gr-raw","2025-05-17T18:24:17.633Z","I_R03_2025-05-18","R1","2025-05-17T18:24:13.798Z","GR86-016-55",0,18,148284,
"kafka:gr-raw","2025-05-17T18:21:46.954Z","I_R03_2025-05-18","R1","2025-05-17T18:21:45.496Z","GR86-016-55",0,17,147202,
"kafka:gr-raw","2025-05-17T18:19:19.910Z","I_R03_2025-05-18","R1","2025-05-17T18:19:18.297Z","GR86-016-55",0,16,148034,
"kafka:gr-raw","2025-05-17T18:16:55.397Z","I_R03_2025-05-18","R1","2025-05-17T18:16:50.272Z","GR86-016-55",0,15,44,
"kafka:gr-raw","2025-05-17T18:16:55.397Z","I_R03_2025-05-18","R1","2025-05-17T18:16:50.217Z","GR86-016-55",0,16,45,
"kafka:gr-raw","2025-05-17T18:16:55.396Z","I_R03_2025-05-18","R1","2025-05-17T18:16:50.214Z","GR86-016-55",0,15,146780,
"kafka:gr-raw","2025-05-17T18:14:24.012Z","I_R03_2025-05-18","R1","2025-05-17T18:14:23.429Z","GR86-016-55",0,14,147201,
"kafka:gr-raw","2025-05-17T18:11:57.293Z","I_R03_2025-05-18","R1","2025-05-17T18:11:56.190Z","GR86-016-55",0,13,147079,
"kafka:gr-raw","2025-05-17T18:09:30.430Z","I_R03_2025-05-18","R1","2025-05-17T18:09:29.100Z","GR86-016-55",0,12,146909,
"kafka:gr-raw","2025-05-17T18:07:02.741Z","I_R03_2025-05-18","R1","2025-05-17T18:07:02.196Z","GR86-016-55",0,11,147328,
"kafka:gr-raw","2025-05-17T18:04:35.229Z","I_R03_2025-05-18","R1","2025-05-17T18:04:34.865Z","GR86-016-55",0,10,44,
"kafka:gr-raw","2025-05-17T18:04:35.229Z","I_R03_2025-05-18","R1","2025-05-17T18:04:34.816Z","GR86-016-55",0,10,147221,
"kafka:gr-raw","2025-05-17T18:04:35.228Z","I_R03_2025-05-18","R1","2025-05-17T18:04:34.818Z","GR86-016-55",0,11,0,
"kafka:gr-raw","2025-05-17T18:02:08.314Z","I_R03_2025-05-18","R1","2025-05-17T18:02:07.591Z","GR86-016-55",0,9,147159,
"kafka:gr-raw","2025-05-17T17:59:41.515Z","I_R03_2025-05-18","R1","2025-05-17T17:59:40.447Z","GR86-016-55",0,8,146711,
"kafka:gr-raw","2025-05-17T17:57:15.818Z","I_R03_2025-05-18","R1","2025-05-17T17:57:13.717Z","GR86-016-55",0,7,147132,
"kafka:gr-raw","2025-05-17T17:54:47.210Z","I_R03_2025-05-18","R1","2025-05-17T17:54:46.681Z","GR86-016-55",0,6,146700,
"kafka:gr-raw","2025-05-17T17:52:20.392Z","I_R03_2025-05-18","R1","2025-05-17T17:52:19.895Z","GR86-016-55",0,5,146769,
"kafka:gr-raw","2025-05-17T17:49:56.854Z","I_R03_2025-05-18","R1","2025-05-17T17:49:53.120Z","GR86-016-55",0,4,146619,
"kafka:gr-raw","2025-05-17T17:47:27.587Z","I_R03_2025-05-18","R1","2025-05-17T17:47:26.494Z","GR86-016-55",0,3,146675,
"kafka:gr-raw","2025-05-17T17:45:01.535Z","I_R03_2025-05-18","R1","2025-05-17T17:44:59.829Z","GR86-016-55",0,2,147500,
"kafka:gr-raw","2025-05-17T17:42:35.116Z","I_R03_2025-05-18","R1","2025-05-17T17:42:32.325Z","GR86-016-55",0,1,153215,
"kafka:gr-raw","2025-05-17T17:40:25.548Z","I_R03_2025-05-18","R1","2025-05-17T17:39:59.094Z","GR86-016-55",0,32768,371622,
"kafka:gr-raw","2025-05-17T17:33:52.941Z","I_R03_2025-05-18","R1","2025-05-17T17:33:47.472Z","GR86-016-55",0,1,79381,
"kafka:gr-raw","2025-05-17T18:26:24.676Z","I_R03_2025-05-18","R1","2025-05-17T18:26:21.283Z","GR86-022-13",0,20,147453,
"kafka:gr-raw","2025-05-17T18:23:56.198Z","I_R03_2025-05-18","R1","2025-05-17T18:23:53.829Z","GR86-022-13",0,19,44,
"kafka:gr-raw","2025-05-17T18:23:56.197Z","I_R03_2025-05-18","R1","2025-05-17T18:23:53.801Z","GR86-022-13",0,20,0,
"kafka:gr-raw","2025-05-17T18:23:56.197Z","I_R03_2025-05-18","R1","2025-05-17T18:23:53.799Z","GR86-022-13",0,19,146976,
"kafka:gr-raw","2025-05-17T18:21:27.425Z","I_R03_2025-05-18","R1","2025-05-17T18:21:26.851Z","GR86-022-13",0,18,147011,
"kafka:gr-raw","2025-05-17T18:19:01.288Z","I_R03_2025-05-18","R1","2025-05-17T18:18:59.799Z","GR86-022-13",0,17,146456,
"kafka:gr-raw","2025-05-17T18:16:35.049Z","I_R03_2025-05-18","R1","2025-05-17T18:16:33.349Z","GR86-022-13",0,16,44,
"kafka:gr-raw","2025-05-17T18:16:35.048Z","I_R03_2025-05-18","R1","2025-05-17T18:16:33.294Z","GR86-022-13",0,17,0,
"kafka:gr-raw","2025-05-17T18:16:35.048Z","I_R03_2025-05-18","R1","2025-05-17T18:16:33.293Z","GR86-022-13",0,16,146672,
"kafka:gr-raw","2025-05-17T18:14:07.126Z","I_R03_2025-05-18","R1","2025-05-17T18:14:06.628Z","GR86-022-13",0,15,146417,
"kafka:gr-raw","2025-05-17T18:11:40.739Z","I_R03_2025-05-18","R1","2025-05-17T18:11:40.248Z","GR86-022-13",0,14,146600,
"kafka:gr-raw","2025-05-17T18:09:13.909Z","I_R03_2025-05-18","R1","2025-05-17T18:09:13.649Z","GR86-022-13",0,13,146284,
"kafka:gr-raw","2025-05-17T18:06:48.143Z","I_R03_2025-05-18","R1","2025-05-17T18:06:47.327Z","GR86-022-13",0,12,146622,
"kafka:gr-raw","2025-05-17T18:04:22.158Z","I_R03_2025-05-18","R1","2025-05-17T18:04:20.743Z","GR86-022-13",0,11,146094,
"kafka:gr-raw","2025-05-17T18:01:56.073Z","I_R03_2025-05-18","R1","2025-05-17T18:01:54.601Z","GR86-022-13",0,10,146387,
"kafka:gr-raw","2025-05-17T17:59:30.606Z","I_R03_2025-05-18","R1","2025-05-17T17:59:28.210Z","GR86-022-13",0,9,145918,
"kafka:gr-raw","2025-05-17T17:57:03.914Z","I_R03_2025-05-18","R1","2025-05-17T17:57:02.293Z","GR86-022-13",0,8,145694,
"kafka:gr-raw","2025-05-17T17:54:39.940Z","I_R03_2025-05-18","R1","2025-05-17T17:54:36.593Z","GR86-022-13",0,7,145947,
"kafka:gr-raw","2025-05-17T17:52:12.322Z","I_R03_2025-05-18","R1","2025-05-17T17:52:10.638Z","GR86-022-13",0,6,46,
"kafka:gr-raw","2025-05-17T17:52:12.322Z","I_R03_2025-05-18","R1","2025-05-17T17:52:10.599Z","GR86-022-13",0,7,0,
"kafka:gr-raw","2025-05-17T17:52:12.322Z","I_R03_2025-05-18","R1","2025-05-17T17:52:10.597Z","GR86-022-13",0,6,145604,
"kafka:gr-raw","2025-05-17T17:49:46.487Z","I_R03_2025-05-18","R1","2025-05-17T17:49:45.054Z","GR86-022-13",0,5,145488,
"kafka:gr-raw","2025-05-17T17:47:19.806Z","I_R03_2025-05-18","R1","2025-05-17T17:47:19.510Z","GR86-022-13",0,4,146099,
"kafka:gr-raw","2025-05-17T17:44:53.741Z","I_R03_2025-05-18","R1","2025-05-17T17:44:53.401Z","GR86-022-13",0,3,146209,
"kafka:gr-raw","2025-05-17T17:42:28.665Z","I_R03_2025-05-18","R1","2025-05-17T17:42:27.227Z","GR86-022-13",0,2,148804,
"kafka:gr-raw","2025-05-17T17:40:25.368Z","I_R03_2025-05-18","R1","2025-05-17T17:39:58.391Z","GR86-022-13",0,1,1148363,
"kafka:gr-raw","2025-05-17T18:28:39.062Z","I_R03_2025-05-18","R1","2025-05-17T18:28:38.480Z","GR86-024-41",0,20,151712,
"kafka:gr-raw","2025-05-17T18:26:07.543Z","I_R03_2025-05-18","R1","2025-05-17T18:26:06.758Z","GR86-024-41",0,19,154013,
"kafka:gr-raw","2025-05-17T18:23:35.016Z","I_R03_2025-05-18","R1","2025-05-17T18:23:32.739Z","GR86-024-41",0,18,173991,
"kafka:gr-raw","2025-05-17T18:20:40.254Z","I_R03_2025-05-18","R1","2025-05-17T18:20:38.746Z","GR86-024-41",0,17,208401,
"kafka:gr-raw","2025-05-17T18:17:11.483Z","I_R03_2025-05-18","R1","2025-05-17T18:17:10.345Z","GR86-024-41",0,16,148995,
"kafka:gr-raw","2025-05-17T18:14:43.173Z","I_R03_2025-05-18","R1","2025-05-17T18:14:41.344Z","GR86-024-41",0,15,150000,
"kafka:gr-raw","2025-05-17T18:12:16.334Z","I_R03_2025-05-18","R1","2025-05-17T18:12:11.347Z","GR86-024-41",0,14,148668,
"kafka:gr-raw","2025-05-17T18:09:47.324Z","I_R03_2025-05-18","R1","2025-05-17T18:09:42.682Z","GR86-024-41",0,13,148137,
"kafka:gr-raw","2025-05-17T18:07:15.959Z","I_R03_2025-05-18","R1","2025-05-17T18:07:14.534Z","GR86-024-41",0,12,149144,
"kafka:gr-raw","2025-05-17T18:04:46.810Z","I_R03_2025-05-18","R1","2025-05-17T18:04:45.398Z","GR86-024-41",0,11,148845,
"kafka:gr-raw","2025-05-17T18:02:17.653Z","I_R03_2025-05-18","R1","2025-05-17T18:02:16.581Z","GR86-024-41",0,10,148370,
"kafka:gr-raw","2025-05-17T17:59:48.745Z","I_R03_2025-05-18","R1","2025-05-17T17:59:48.184Z","GR86-024-41",0,9,147891,
"kafka:gr-raw","2025-05-17T17:57:21.293Z","I_R03_2025-05-18","R1","2025-05-17T17:57:20.297Z","GR86-024-41",0,8,147990,
"kafka:gr-raw","2025-05-17T17:54:53.638Z","I_R03_2025-05-18","R1","2025-05-17T17:54:52.299Z","GR86-024-41",0,7,147615,
"kafka:gr-raw","2025-05-17T17:52:26.100Z","I_R03_2025-05-18","R1","2025-05-17T17:52:24.671Z","GR86-024-41",0,6,147724,
"kafka:gr-raw","2025-05-17T17:49:58.603Z","I_R03_2025-05-18","R1","2025-05-17T17:49:56.946Z","GR86-024-41",0,5,147261,
"kafka:gr-raw","2025-05-17T17:47:30.438Z","I_R03_2025-05-18","R1","2025-05-17T17:47:29.690Z","GR86-024-41",0,4,148324,
"kafka:gr-raw","2025-05-17T17:45:10.381Z","I_R03_2025-05-18","R1","2025-05-17T17:45:01.357Z","GR86-024-41",0,3,147683,
"kafka:gr-raw","2025-05-17T17:42:35.051Z","I_R03_2025-05-18","R1","2025-05-17T17:42:33.671Z","GR86-024-41",0,2,152922,
"kafka:gr-raw","2025-05-17T17:40:25.499Z","I_R03_2025-05-18","R1","2025-05-17T17:40:00.745Z","GR86-024-41",0,1,1120666,
"kafka:gr-raw","2025-05-17T18:34:18.343Z","I_R03_2025-05-18","R1","2025-05-17T18:34:16.001Z","GR86-025-47",0,20,179573,
"kafka:gr-raw","2025-05-17T18:27:55.157Z","I_R03_2025-05-18","R1","2025-05-17T18:27:50.209Z","GR86-025-47",0,19,149972,
"kafka:gr-raw","2025-05-17T18:25:26.056Z","I_R03_2025-05-18","R1","2025-05-17T18:25:20.230Z","GR86-025-47",0,19,0,
"kafka:gr-raw","2025-05-17T18:25:26.056Z","I_R03_2025-05-18","R1","2025-05-17T18:25:20.232Z","GR86-025-47",0,18,43,
"kafka:gr-raw","2025-05-17T18:25:26.056Z","I_R03_2025-05-18","R1","2025-05-17T18:25:20.228Z","GR86-025-47",0,18,150257,
"kafka:gr-raw","2025-05-17T18:22:53.564Z","I_R03_2025-05-18","R1","2025-05-17T18:22:49.927Z","GR86-025-47",0,17,150333,
"kafka:gr-raw","2025-05-17T18:20:22.185Z","I_R03_2025-05-18","R1","2025-05-17T18:20:19.589Z","GR86-025-47",0,16,149887,
"kafka:gr-raw","2025-05-17T18:17:53.507Z","I_R03_2025-05-18","R1","2025-05-17T18:17:49.701Z","GR86-025-47",0,15,149913,
"kafka:gr-raw","2025-05-17T18:15:20.696Z","I_R03_2025-05-18","R1","2025-05-17T18:15:19.787Z","GR86-025-47",0,14,149701,
"kafka:gr-raw","2025-05-17T18:12:52.878Z","I_R03_2025-05-18","R1","2025-05-17T18:12:50.083Z","GR86-025-47",0,13,151690,
"kafka:gr-raw","2025-05-17T18:10:21.551Z","I_R03_2025-05-18","R1","2025-05-17T18:10:18.399Z","GR86-025-47",0,12,148811,
"kafka:gr-raw","2025-05-17T18:07:51.240Z","I_R03_2025-05-18","R1","2025-05-17T18:07:49.577Z","GR86-025-47",0,11,148895,
"kafka:gr-raw","2025-05-17T18:05:27.307Z","I_R03_2025-05-18","R1","2025-05-17T18:05:20.680Z","GR86-025-47",0,10,148695,
"kafka:gr-raw","2025-05-17T18:02:53.472Z","I_R03_2025-05-18","R1","2025-05-17T18:02:51.982Z","GR86-025-47",0,9,149300,
"kafka:gr-raw","2025-05-17T18:00:22.873Z","I_R03_2025-05-18","R1","2025-05-17T18:00:22.687Z","GR86-025-47",0,8,149197,
"kafka:gr-raw","2025-05-17T17:57:55.560Z","I_R03_2025-05-18","R1","2025-05-17T17:57:53.484Z","GR86-025-47",0,7,148685,
"kafka:gr-raw","2025-05-17T17:55:25.151Z","I_R03_2025-05-18","R1","2025-05-17T17:55:24.795Z","GR86-025-47",0,6,175459,
"kafka:gr-raw","2025-05-17T17:52:31.930Z","I_R03_2025-05-18","R1","2025-05-17T17:52:29.351Z","GR86-025-47",0,5,148344,
