NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
111;1;8;2:09.898;0;;45.989;0;48.616;0;35.293;0;145.8;19:57.707;14:26:35.696;0:45.989;0:48.616;0:35.293;;;Am;;Toyota Gazoo Racing;GF;45.989;48.616;35.293;26.176;26.176;19.813;45.989;19.006;1:04.995;29.61;1:34.605;13.895;1:48.500;21.398;2:09.898
111;1;9;2:09.976;0;;45.827;2;48.742;0;35.407;0;145.8;22:07.683;14:28:45.672;0:45.827;0:48.742;0:35.407;;;Am;;Toyota Gazoo Racing;GF;45.827;48.742;35.407;26.083;26.083;19.744;45.827;19.031;1:04.858;29.711;1:34.569;14.025;1:48.594;21.382;2:09.976
111;1;10;2:09.930;0;;45.845;0;48.753;0;35.332;0;145.8;24:17.613;14:30:55.602;0:45.845;0:48.753;0:35.332;;;Am;;Toyota Gazoo Racing;GF;45.845;48.753;35.332;26.093;26.093;19.752;45.845;19.039;1:04.884;29.714;1:34.598;13.976;1:48.574;21.356;2:09.930
111;1;11;2:09.846;0;;45.915;0;48.704;0;35.227;0;145.9;26:27.459;14:33:05.448;0:45.915;0:48.704;0:35.227;;;Am;;Toyota Gazoo Racing;GF;45.915;48.704;35.227;25.894;25.894;20.021;45.915;19.089;1:05.004;29.615;1:34.619;13.967;1:48.586;21.260;2:09.846
111;1;12;2:09.844;0;;45.958;0;48.707;0;35.179;0;145.9;28:37.303;14:35:15.292;0:45.958;0:48.707;0:35.179;;;Am;;Toyota Gazoo Racing;GF;45.958;48.707;35.179;26.06;26.06;19.898;45.958;19.017;1:04.975;29.69;1:34.665;14.004;1:48.669;21.175;2:09.844
111;1;13;2:11.251;0;;46.542;0;49.298;0;35.411;0;144.3;30:48.554;14:37:26.543;0:46.542;0:49.298;0:35.411;;;Am;;Toyota Gazoo Racing;GF;46.542;49.298;35.411;26.258;26.258;20.284;46.542;19.216;1:05.758;30.082;1:35.840;14.061;1:49.901;21.350;2:11.251
111;1;14;2:10.902;0;;46.644;0;49.001;0;35.257;0;144.7;32:59.456;14:39:37.445;0:46.644;0:49.001;0:35.257;;;Am;;Toyota Gazoo Racing;GF;46.644;49.001;35.257;26.491;26.491;20.153;46.644;19.085;1:05.729;29.916;1:35.645;14.007;1:49.652;21.250;2:10.902
111;1;15;2:10.685;0;;46.336;0;49.045;0;35.304;0;145.0;35:10.141;14:41:48.130;0:46.336;0:49.045;0:35.304;;;Am;;Toyota Gazoo Racing;GF;46.336;49.045;35.304;26.33;26.33;20.006;46.336;19.22;1:05.556;29.825;1:35.381;14.031;1:49.412;21.273;2:10.685
111;1;16;2:10.879;0;;46.574;0;49.109;0;35.196;0;144.8;37:21.020;14:43:59.009;0:46.574;0:49.109;0:35.196;;;Am;;Toyota Gazoo Racing;GF;46.574;49.109;35.196;26.393;26.393;20.181;46.574;19.059;1:05.633;30.05;1:35.683;13.837;1:49.520;21.359;2:10.879
111;1;17;2:10.123;0;;46.036;0;48.919;0;35.168;0;145.6;39:31.143;14:46:09.132;0:46.036;0:48.919;0:35.168;;;Am;;Toyota Gazoo Racing;GF;46.036;48.919;35.168;26.034;26.034;20.002;46.036;19.153;1:05.189;29.766;1:34.955;13.894;1:48.849;21.274;2:10.123
111;1;18;2:10.607;0;;46.152;0;49.239;0;35.216;0;145.1;41:41.750;14:48:19.739;0:46.152;0:49.239;0:35.216;;;Am;;Toyota Gazoo Racing;GF;46.152;49.239;35.216;26.091;26.091;20.061;46.152;19.46;1:05.612;29.779;1:35.391;13.866;1:49.257;21.350;2:10.607
111;1;19;2:10.802;0;;47.094;0;48.747;0;34.961;0;144.8;43:52.552;14:50:30.541;0:47.094;0:48.747;0:34.961;;;Am;;Toyota Gazoo Racing;GF;47.094;48.747;34.961;26.649;26.649;20.445;47.094;19.065;1:06.159;29.682;1:35.841;13.789;1:49.630;21.172;2:10.802
111;1;20;2:09.345;2;;45.986;0;48.444;2;34.915;2;146.5;46:01.897;14:52:39.886;0:45.986;0:48.444;0:34.915;;;Am;;Toyota Gazoo Racing;FF;45.986;48.444;34.915;26.049;26.049;19.937;45.986;18.903;1:04.889;29.541;1:34.430;13.763;1:48.193;21.152;2:09.345
113;1;1;2:17.183;0;;51.305;0;49.416;0;36.462;0;138.1;2:17.183;14:08:55.172;0:51.305;0:49.416;0:36.462;;;Am;;Toyota Gazoo Racing;GF;51.305;49.416;36.462;29.913;29.913;21.392;51.305;19.702;1:11.007;29.714;1:40.721;15.039;1:55.760;21.423;2:17.183
113;1;2;2:14.226;0;;45.909;0;48.621;0;39.696;0;141.1;4:31.409;14:11:09.398;0:45.909;0:48.621;0:39.696;;;Am;;Toyota Gazoo Racing;FCY;45.909;48.621;39.696;25.916;25.916;19.993;45.909;19.101;1:05.010;29.52;1:34.530;13.733;1:48.263;25.963;2:14.226
113;1;3;3:28.319;0;;1:04.615;0;1:26.137;0;57.567;0;90.9;7:59.728;14:14:37.717;1:04.615;1:26.137;0:57.567;;;Am;;Toyota Gazoo Racing;FCY;64.615;86.137;57.567;38.668;38.668;25.947;1:04.615;37.559;1:42.174;48.578;2:30.752;22.375;2:53.127;35.192;3:28.319
113;1;4;3:14.965;0;;1:08.252;0;1:22.290;0;44.423;0;97.2;11:14.693;14:17:52.682;1:08.252;1:22.290;0:44.423;;;Am;;Toyota Gazoo Racing;GF;68.252;82.29;44.423;42.304;42.304;25.948;1:08.252;35.825;1:44.077;46.465;2:30.542;20.02;2:50.562;24.403;3:14.965
113;1;5;2:11.531;0;;48.077;0;48.607;0;34.847;0;144.0;13:26.224;14:20:04.213;0:48.077;0:48.607;0:34.847;;;Am;;Toyota Gazoo Racing;GF;48.077;48.607;34.847;27.632;27.632;20.445;48.077;19.118;1:07.195;29.489;1:36.684;13.762;1:50.446;21.085;2:11.531
113;1;6;2:09.685;0;;46.022;0;48.637;0;35.026;0;146.1;15:35.909;14:22:13.898;0:46.022;0:48.637;0:35.026;;;Am;;Toyota Gazoo Racing;GF;46.022;48.637;35.026;25.946;25.946;20.076;46.022;18.881;1:04.903;29.756;1:34.659;13.766;1:48.425;21.260;2:09.685
113;1;7;2:10.651;0;;47.227;0;48.500;0;34.924;0;145.0;17:46.560;14:24:24.549;0:47.227;0:48.500;0:34.924;;;Am;;Toyota Gazoo Racing;GF;47.227;48.5;34.924;26.176;26.176;21.051;47.227;18.938;1:06.165;29.562;1:35.727;13.69;1:49.417;21.234;2:10.651
113;1;8;2:09.373;2;;45.840;2;48.794;0;34.739;2;146.4;19:55.933;14:26:33.922;0:45.840;0:48.794;0:34.739;;;Am;;Toyota Gazoo Racing;GF;45.84;48.794;34.739;25.817;25.817;20.023;45.840;19.091;1:04.931;29.703;1:34.634;13.679;1:48.313;21.060;2:09.373
113;1;9;2:09.841;0;;45.956;0;48.509;0;35.376;0;145.9;22:05.774;14:28:43.763;0:45.956;0:48.509;0:35.376;;;Am;;Toyota Gazoo Racing;GF;45.956;48.509;35.376;26.033;26.033;19.923;45.956;18.835;1:04.791;29.674;1:34.465;13.95;1:48.415;21.426;2:09.841
113;1;10;2:09.701;0;;46.068;0;48.433;0;35.200;0;146.1;24:15.475;14:30:53.464;0:46.068;0:48.433;0:35.200;;;Am;;Toyota Gazoo Racing;GF;46.068;48.433;35.2;26.031;26.031;20.037;46.068;18.873;1:04.941;29.56;1:34.501;13.75;1:48.251;21.450;2:09.701
113;1;11;2:10.542;0;;46.057;0;49.443;0;35.042;0;145.1;26:26.017;14:33:04.006;0:46.057;0:49.443;0:35.042;;;Am;;Toyota Gazoo Racing;GF;46.057;49.443;35.042;25.937;25.937;20.12;46.057;19.017;1:05.074;30.426;1:35.500;13.857;1:49.357;21.185;2:10.542
113;1;12;2:11.485;0;;46.210;0;48.670;0;36.605;0;144.1;28:37.502;14:35:15.491;0:46.210;0:48.670;0:36.605;;;Am;;Toyota Gazoo Racing;GF;46.21;48.67;36.605;26.15;26.15;20.06;46.210;19.05;1:05.260;29.62;1:34.880;13.898;1:48.778;22.707;2:11.485
113;1;13;2:11.382;0;;46.723;0;49.268;0;35.391;0;144.2;30:48.884;14:37:26.873;0:46.723;0:49.268;0:35.391;;;Am;;Toyota Gazoo Racing;GF;46.723;49.268;35.391;26.41;26.41;20.313;46.723;19.093;1:05.816;30.175;1:35.991;14.045;1:50.036;21.346;2:11.382
113;1;14;2:10.847;0;;46.705;0;48.866;0;35.276;0;144.8;32:59.731;14:39:37.720;0:46.705;0:48.866;0:35.276;;;Am;;Toyota Gazoo Racing;GF;46.705;48.866;35.276;26.488;26.488;20.217;46.705;19.177;1:05.882;29.689;1:35.571;13.994;1:49.565;21.282;2:10.847
113;1;15;2:10.680;0;;46.491;0;48.911;0;35.278;0;145.0;35:10.411;14:41:48.400;0:46.491;0:48.911;0:35.278;;;Am;;Toyota Gazoo Racing;GF;46.491;48.911;35.278;26.214;26.214;20.277;46.491;19.207;1:05.698;29.704;1:35.402;14.027;1:49.429;21.251;2:10.680
113;1;16;2:11.175;0;;46.854;0;48.902;0;35.419;0;144.4;37:21.586;14:43:59.575;0:46.854;0:48.902;0:35.419;;;Am;;Toyota Gazoo Racing;GF;46.854;48.902;35.419;26.512;26.512;20.342;46.854;19.062;1:05.916;29.84;1:35.756;14.166;1:49.922;21.253;2:11.175
113;1;17;2:10.516;0;;46.517;0;48.353;2;35.646;0;145.2;39:32.102;14:46:10.091;0:46.517;0:48.353;0:35.646;;;Am;;Toyota Gazoo Racing;GF;46.517;48.353;35.646;26.437;26.437;20.08;46.517;18.802;1:05.319;29.551;1:34.870;14.409;1:49.279;21.237;2:10.516
113;1;18;2:11.668;0;;47.240;0;48.501;0;35.927;0;143.9;41:43.770;14:48:21.759;0:47.240;0:48.501;0:35.927;;;Am;;Toyota Gazoo Racing;GF;47.24;48.501;35.927;26.778;26.778;20.462;47.240;18.835;1:06.075;29.666;1:35.741;14.025;1:49.766;21.902;2:11.668
113;1;19;2:11.007;0;;46.641;0;48.814;0;35.552;0;144.6;43:54.777;14:50:32.766;0:46.641;0:48.814;0:35.552;;;Am;;Toyota Gazoo Racing;GF;46.641;48.814;35.552;26.323;26.323;20.318;46.641;19.018;1:05.659;29.796;1:35.455;14.092;1:49.547;21.460;2:11.007
113;1;20;2:10.197;0;;46.371;0;48.901;0;34.925;0;145.5;46:04.974;14:52:42.963;0:46.371;0:48.901;0:34.925;;;Am;;Toyota Gazoo Racing;FF;46.371;48.901;34.925;26.117;26.117;20.254;46.371;19.089;1:05.460;29.812;1:35.272;13.759;1:49.031;21.166;2:10.197
12;1;1;2:24.590;0;;54.610;0;52.786;0;37.194;0;131.0;2:24.590;14:09:02.579;0:54.610;0:52.786;0:37.194;;;Am;;Toyota Gazoo Racing;GF;54.61;52.786;37.194;32.869;32.869;21.741;54.610;21.038;1:15.648;31.748;1:47.396;14.618;2:02.014;22.576;2:24.590
12;1;2;2:15.972;0;;47.359;0;50.919;0;37.694;0;139.3;4:40.562;14:11:18.551;0:47.359;0:50.919;0:37.694;;;Am;;Toyota Gazoo Racing;FCY;47.359;50.919;37.694;26.922;26.922;20.437;47.359;19.489;1:06.848;31.43;1:38.278;14.925;1:53.203;22.769;2:15.972
12;1;3;3:26.147;0;;1:02.276;0;1:26.654;0;57.217;0;91.9;8:06.709;14:14:44.698;1:02.276;1:26.654;0:57.217;;;Am;;Toyota Gazoo Racing;FCY;62.276;86.654;57.217;36.813;36.813;25.463;1:02.276;36.779;1:39.055;49.875;2:28.930;22.975;2:51.905;34.242;3:26.147
12;1;4;3:13.409;0;;1:06.707;0;1:22.561;0;44.141;0;98.0;11:20.118;14:17:58.107;1:06.707;1:22.561;0:44.141;;;Am;;Toyota Gazoo Racing;GF;66.707;82.561;44.141;42.638;42.638;24.069;1:06.707;36.013;1:42.720;46.548;2:29.268;19.123;2:48.391;25.018;3:13.409
12;1;5;2:17.955;0;;49.939;0;51.462;0;36.554;0;137.3;13:38.073;14:20:16.062;0:49.939;0:51.462;0:36.554;;;Am;;Toyota Gazoo Racing;GF;49.939;51.462;36.554;29.146;29.146;20.793;49.939;19.73;1:09.669;31.732;1:41.401;14.397;1:55.798;22.157;2:17.955
12;1;6;2:15.502;0;;47.473;0;51.602;0;36.427;0;139.8;15:53.575;14:22:31.564;0:47.473;0:51.602;0:36.427;;;Am;;Toyota Gazoo Racing;GF;47.473;51.602;36.427;26.68;26.68;20.793;47.473;20.407;1:07.880;31.195;1:39.075;14.146;1:53.221;22.281;2:15.502
12;1;7;2:14.365;0;;47.339;0;50.276;2;36.750;0;141.0;18:07.940;14:24:45.929;0:47.339;0:50.276;0:36.750;;;Am;;Toyota Gazoo Racing;GF;47.339;50.276;36.75;26.959;26.959;20.38;47.339;19.594;1:06.933;30.682;1:37.615;14.442;1:52.057;22.308;2:14.365
12;1;8;2:13.822;2;;46.913;2;50.431;0;36.478;0;141.6;20:21.762;14:26:59.751;0:46.913;0:50.431;0:36.478;;;Am;;Toyota Gazoo Racing;GF;46.913;50.431;36.478;26.577;26.577;20.336;46.913;19.577;1:06.490;30.854;1:37.344;14.472;1:51.816;22.006;2:13.822
12;1;9;2:15.042;0;;47.842;0;50.885;0;36.315;2;140.3;22:36.804;14:29:14.793;0:47.842;0:50.885;0:36.315;;;Am;;Toyota Gazoo Racing;GF;47.842;50.885;36.315;27.083;27.083;20.759;47.842;19.757;1:07.599;31.128;1:38.727;14.334;1:53.061;21.981;2:15.042
12;1;10;2:15.146;0;;47.115;0;51.312;0;36.719;0;140.2;24:51.950;14:31:29.939;0:47.115;0:51.312;0:36.719;;;Am;;Toyota Gazoo Racing;GF;47.115;51.312;36.719;26.576;26.576;20.539;47.115;20.098;1:07.213;31.214;1:38.427;14.567;1:52.994;22.152;2:15.146
12;1;11;2:15.389;0;;47.399;0;51.318;0;36.672;0;139.9;27:07.339;14:33:45.328;0:47.399;0:51.318;0:36.672;;;Am;;Toyota Gazoo Racing;GF;47.399;51.318;36.672;26.753;26.753;20.646;47.399;20.012;1:07.411;31.306;1:38.717;14.629;1:53.346;22.043;2:15.389
12;1;12;2:15.307;0;;47.071;0;51.037;0;37.199;0;140.0;29:22.646;14:36:00.635;0:47.071;0:51.037;0:37.199;;;Am;;Toyota Gazoo Racing;GF;47.071;51.037;37.199;26.388;26.388;20.683;47.071;19.939;1:07.010;31.098;1:38.108;14.737;1:52.845;22.462;2:15.307
12;1;13;2:16.720;0;;48.190;0;51.631;0;36.899;0;138.6;31:39.366;14:38:17.355;0:48.190;0:51.631;0:36.899;;;Am;;Toyota Gazoo Racing;GF;48.19;51.631;36.899;26.876;26.876;21.314;48.190;20.236;1:08.426;31.395;1:39.821;14.598;1:54.419;22.301;2:16.720
12;1;14;2:16.034;0;;47.507;0;51.715;0;36.812;0;139.3;33:55.400;14:40:33.389;0:47.507;0:51.715;0:36.812;;;Am;;Toyota Gazoo Racing;GF;47.507;51.715;36.812;26.668;26.668;20.839;47.507;20.379;1:07.886;31.336;1:39.222;14.567;1:53.789;22.245;2:16.034
12;1;15;2:15.168;0;;47.090;0;51.241;0;36.837;0;140.2;36:10.568;14:42:48.557;0:47.090;0:51.241;0:36.837;;;Am;;Toyota Gazoo Racing;GF;47.09;51.241;36.837;26.651;26.651;20.439;47.090;20.037;1:07.127;31.204;1:38.331;14.66;1:52.991;22.177;2:15.168
12;1;16;2:15.488;0;;47.152;0;50.452;0;37.884;0;139.8;38:26.056;14:45:04.045;0:47.152;0:50.452;0:37.884;;;Am;;Toyota Gazoo Racing;GF;47.152;50.452;37.884;26.489;26.489;20.663;47.152;19.814;1:06.966;30.638;1:37.604;15.261;1:52.865;22.623;2:15.488
12;1;17;2:16.043;0;;47.776;0;50.884;0;37.383;0;139.3;40:42.099;14:47:20.088;0:47.776;0:50.884;0:37.383;;;Am;;Toyota Gazoo Racing;GF;47.776;50.884;37.383;27.249;27.249;20.527;47.776;19.837;1:07.613;31.047;1:38.660;14.731;1:53.391;22.652;2:16.043
12;1;18;2:16.481;0;;48.216;0;51.415;0;36.850;0;138.8;42:58.580;14:49:36.569;0:48.216;0:51.415;0:36.850;;;Am;;Toyota Gazoo Racing;GF;48.216;51.415;36.85;27.712;27.712;20.504;48.216;19.857;1:08.073;31.558;1:39.631;14.814;1:54.445;22.036;2:16.481
12;1;19;2:15.919;0;;47.357;0;51.242;0;37.320;0;139.4;45:14.499;14:51:52.488;0:47.357;0:51.242;0:37.320;;;Am;;Toyota Gazoo Racing;GF;47.357;51.242;37.32;26.937;26.937;20.42;47.357;19.99;1:07.347;31.252;1:38.599;14.496;1:53.095;22.824;2:15.919
12;1;20;2:17.933;0;;48.179;0;52.267;0;37.487;0;137.4;47:32.432;14:54:10.421;0:48.179;0:52.267;0:37.487;;;Am;;Toyota Gazoo Racing;FF;48.179;52.267;37.487;27.359;27.359;20.82;48.179;20.589;1:08.768;31.678;1:40.446;14.632;1:55.078;22.855;2:17.933
13;1;1;2:13.184;0;;49.703;0;48.693;0;34.788;0;142.2;2:13.184;14:08:51.173;0:49.703;0:48.693;0:34.788;;;Am;;Toyota Gazoo Racing;GF;49.703;48.693;34.788;28.588;28.588;21.115;49.703;19.078;1:08.781;29.615;1:38.396;13.731;1:52.127;21.057;2:13.184
13;1;2;2:15.604;0;;46.025;0;48.208;0;41.371;0;139.7;4:28.788;14:11:06.777;0:46.025;0:48.208;0:41.371;;;Am;;Toyota Gazoo Racing;FCY;46.025;48.208;41.371;25.958;25.958;20.067;46.025;18.836;1:04.861;29.372;1:34.233;14.634;1:48.867;26.737;2:15.604
13;1;3;3:27.032;0;;1:04.660;0;1:25.274;0;57.098;0;91.5;7:55.820;14:14:33.809;1:04.660;1:25.274;0:57.098;;;Am;;Toyota Gazoo Racing;FCY;64.66;85.274;57.098;37.705;37.705;26.955;1:04.660;37.195;1:41.855;48.079;2:29.934;22.131;2:52.065;34.967;3:27.032
