expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number
,11,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:55:13.204Z,GR86-004-78,0,2025-09-06T18:55:11.527Z,GR86-004-78,78
,12,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:56:52.545Z,GR86-004-78,0,2025-09-06T18:56:51.939Z,GR86-004-78,78
,13,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:58:34.883Z,GR86-004-78,0,2025-09-06T18:58:34.532Z,GR86-004-78,78
,14,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:00:15.642Z,GR86-004-78,0,2025-09-06T19:00:15.122Z,GR86-004-78,78
,15,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:02:01.464Z,GR86-004-78,0,2025-09-06T19:01:56.047Z,GR86-004-78,78
,16,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:03:37.431Z,GR86-004-78,0,2025-09-06T19:03:37.134Z,GR86-004-78,78
,17,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:05:24.570Z,GR86-004-78,0,2025-09-06T19:05:17.448Z,GR86-004-78,78
,18,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:07:02.329Z,GR86-004-78,0,2025-09-06T19:06:59.070Z,GR86-004-78,78
,19,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:08:41.369Z,GR86-004-78,0,2025-09-06T19:08:40.496Z,GR86-004-78,78
,20,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:10:21.402Z,GR86-004-78,0,2025-09-06T19:10:21.134Z,GR86-004-78,78
,21,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:12:03.888Z,GR86-004-78,0,2025-09-06T19:12:02.084Z,GR86-004-78,78
,22,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:13:48.727Z,GR86-004-78,0,2025-09-06T19:13:43.551Z,GR86-004-78,78
,23,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:15:24.483Z,GR86-004-78,0,2025-09-06T19:15:24.199Z,GR86-004-78,78
,24,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:17:05.891Z,GR86-004-78,0,2025-09-06T19:17:05.573Z,GR86-004-78,78
,25,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:18:50.718Z,GR86-004-78,0,2025-09-06T19:18:46.421Z,GR86-004-78,78
,26,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:20:28.292Z,GR86-004-78,0,2025-09-06T19:20:27.335Z,GR86-004-78,78
,27,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:22:08.251Z,GR86-004-78,0,2025-09-06T19:22:08.057Z,GR86-004-78,78
,28,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:23:50.575Z,GR86-004-78,0,2025-09-06T19:23:48.932Z,GR86-004-78,78
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:42:35.979Z,GR86-006-7,0,2025-09-06T18:42:28.479Z,GR86-006-7,7
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:49.969Z,GR86-006-7,0,2025-09-06T18:40:42.069Z,GR86-006-7,7
,3,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:44:44.567Z,GR86-006-7,0,2025-09-06T18:44:43.674Z,GR86-006-7,7
,3,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:42:35.980Z,GR86-006-7,0,2025-09-06T18:42:28.535Z,GR86-006-7,7
,3,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:42:35.978Z,GR86-006-7,0,2025-09-06T18:42:28.477Z,GR86-006-7,7
,4,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:44:44.568Z,GR86-006-7,0,2025-09-06T18:44:43.713Z,GR86-006-7,7
,4,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:44:44.567Z,GR86-006-7,0,2025-09-06T18:44:43.672Z,GR86-006-7,7
,5,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:46:44.310Z,GR86-006-7,0,2025-09-06T18:46:43.780Z,GR86-006-7,7
,6,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:48:23.867Z,GR86-006-7,0,2025-09-06T18:48:22.911Z,GR86-006-7,7
,7,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:50:03.085Z,GR86-006-7,0,2025-09-06T18:50:01.994Z,GR86-006-7,7
,8,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:51:42.960Z,GR86-006-7,0,2025-09-06T18:51:40.896Z,GR86-006-7,7
,9,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:53:53.217Z,GR86-006-7,0,2025-09-06T18:53:19.726Z,GR86-006-7,7
,10,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:55:00.029Z,GR86-006-7,0,2025-09-06T18:54:58.696Z,GR86-006-7,7
,11,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:58:17.366Z,GR86-006-7,0,2025-09-06T18:58:16.100Z,GR86-006-7,7
,11,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:56:38.125Z,GR86-006-7,0,2025-09-06T18:56:37.308Z,GR86-006-7,7
,12,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:58:17.367Z,GR86-006-7,0,2025-09-06T18:58:16.103Z,GR86-006-7,7
,12,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:58:17.366Z,GR86-006-7,0,2025-09-06T18:58:16.098Z,GR86-006-7,7
,13,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:59:54.861Z,GR86-006-7,0,2025-09-06T18:59:54.679Z,GR86-006-7,7
,14,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:01:34.483Z,GR86-006-7,0,2025-09-06T19:01:33.394Z,GR86-006-7,7
,15,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:03:14.102Z,GR86-006-7,0,2025-09-06T19:03:12.210Z,GR86-006-7,7
,16,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:06:32.754Z,GR86-006-7,0,2025-09-06T19:06:29.975Z,GR86-006-7,7
,16,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:04:51.241Z,GR86-006-7,0,2025-09-06T19:04:50.801Z,GR86-006-7,7
,17,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:06:32.754Z,GR86-006-7,0,2025-09-06T19:06:30.019Z,GR86-006-7,7
,17,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:06:32.753Z,GR86-006-7,0,2025-09-06T19:06:29.972Z,GR86-006-7,7
,18,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:08:15.783Z,GR86-006-7,0,2025-09-06T19:08:08.972Z,GR86-006-7,7
,19,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:09:51.824Z,GR86-006-7,0,2025-09-06T19:09:47.893Z,GR86-006-7,7
,20,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:13:46.506Z,GR86-006-7,0,2025-09-06T19:13:06.331Z,GR86-006-7,7
,20,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:11:28.476Z,GR86-006-7,0,2025-09-06T19:11:27.220Z,GR86-006-7,7
,21,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:13:46.506Z,GR86-006-7,0,2025-09-06T19:13:06.338Z,GR86-006-7,7
,21,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:13:46.506Z,GR86-006-7,0,2025-09-06T19:13:06.327Z,GR86-006-7,7
,22,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:14:49.210Z,GR86-006-7,0,2025-09-06T19:14:45.117Z,GR86-006-7,7
,23,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:16:51.973Z,GR86-006-7,0,2025-09-06T19:16:24.301Z,GR86-006-7,7
,24,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:18:05.360Z,GR86-006-7,0,2025-09-06T19:18:04.516Z,GR86-006-7,7
,25,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:21:21.708Z,GR86-006-7,0,2025-09-06T19:21:21.165Z,GR86-006-7,7
,25,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:19:46.561Z,GR86-006-7,0,2025-09-06T19:19:41.965Z,GR86-006-7,7
,26,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:21:21.709Z,GR86-006-7,0,2025-09-06T19:21:21.166Z,GR86-006-7,7
,26,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:21:21.708Z,GR86-006-7,0,2025-09-06T19:21:21.163Z,GR86-006-7,7
,27,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:23:02.600Z,GR86-006-7,0,2025-09-06T19:22:59.890Z,GR86-006-7,7
,28,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T19:24:40.665Z,GR86-006-7,0,2025-09-06T19:24:39.002Z,GR86-006-7,7
,3,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:41.924Z,GR86-010-16,0,2025-09-06T18:40:41.554Z,GR86-010-16,16
,4,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:42:24.702Z,GR86-010-16,0,2025-09-06T18:42:24.360Z,GR86-010-16,16
,5,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:44:40.591Z,GR86-010-16,0,2025-09-06T18:44:40.439Z,GR86-010-16,16
,6,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:46:44.328Z,GR86-010-16,0,2025-09-06T18:46:42.347Z,GR86-010-16,16
,7,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:48:22.332Z,GR86-010-16,0,2025-09-06T18:48:21.073Z,GR86-010-16,16
,8,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:49:59.181Z,GR86-010-16,0,2025-09-06T18:49:58.949Z,GR86-010-16,16
,9,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:51:37.789Z,GR86-010-16,0,2025-09-06T18:51:36.760Z,GR86-010-16,16
